model,date,rank,feature,value,z_score_vs_train,driver_score_proxy,pred_adjustment,target_position_proxy
rf_depth4_leaf20_live,2026-04-06,6,dist_sup20,0.04602016842927248,-0.07117995640983316,0.0018369021008989184,-1,0.09674655999999998
rf_depth4_leaf20_live,2026-04-07,1,ma50_over_ma200,0.13810691674480013,2.0815361349483905,0.07386095962720088,-1,0.09681389000000001
rf_depth4_leaf20_live,2026-04-07,2,dist_ma200,0.11118176405295288,0.9640511733290146,0.009329527483829165,-1,0.09681389000000001
rf_depth4_leaf20_live,2026-04-07,3,component_above200_breadth,0.7812277961581681,0.4641700174351125,0.007486613184437291,-1,0.09681389000000001
rf_depth4_leaf20_live,2026-04-07,4,dist_sup60,0.04633113101951669,-0.7258235705523215,0.004682732713240779,-1,0.09681389000000001
rf_depth4_leaf20_live,2026-04-07,5,dist_sup20,0.04633113101951669,-0.06319326852020898,0.0016307940263279722,-1,0.09681389000000001
rf_depth4_leaf20_live,2026-04-07,6,dist_res20,-0.03276356902759758,-0.09772962360869489,0.0006305137007012546,-1,0.09681389000000001
rf_depth4_leaf20_live,2026-04-08,1,ma50_over_ma200,0.13698663464400784,2.060336857592255,0.0731087272048864,-1,0.10879597000000002
rf_depth4_leaf20_live,2026-04-08,2,dist_sup20,0.10270899286981527,1.3848020872203841,0.035736828057300205,-1,0.10879597000000002
rf_depth4_leaf20_live,2026-04-08,3,dist_ma200,0.1688496395667003,1.7355388369732028,0.016795537131998724,-1,0.10879597000000002
rf_depth4_leaf20_live,2026-04-08,4,component_above200_breadth,0.8114391063061258,0.6012270426097848,0.00969721036467394,-1,0.10879597000000002
rf_depth4_leaf20_live,2026-04-08,5,dist_res20,0.01935255393321378,1.433204730268944,0.00924648213076734,-1,0.10879597000000002
rf_depth4_leaf20_live,2026-04-08,6,dist_sup60,0.10270899286981527,0.07760845304498272,0.0005006996970644042,-1,0.10879597000000002
rf_depth4_leaf20_live,2026-04-09,1,ma50_over_ma200,0.1361065976074074,2.0436837760073843,0.07251781140671357,-1,0.10710368999999997
rf_depth4_leaf20_live,2026-04-09,2,dist_sup20,0.09461906967948752,1.1770224584186106,0.030374773120480245,-1,0.10710368999999997
rf_depth4_leaf20_live,2026-04-09,3,dist_ma200,0.15810354984142205,1.591776376823455,0.015404287517646326,-1,0.10710368999999997
rf_depth4_leaf20_live,2026-04-09,4,component_above200_breadth,0.8114391063061258,0.6012270426097848,0.00969721036467394,-1,0.10710368999999997
rf_depth4_leaf20_live,2026-04-09,5,dist_res20,-0.0073364081028065575,0.6492045681501399,0.0041884165687105625,-1,0.10710368999999997
rf_depth4_leaf20_live,2026-04-09,6,dist_sup60,0.09461906967948752,-0.03767976729956661,0.00024309527290042952,-1,0.10710368999999997
rf_depth4_leaf20_live,2026-04-10,1,ma50_over_ma200,0.13540517491770832,2.030410642274103,0.07204682924198423,-1,0.11130168000000001
rf_depth4_leaf20_live,2026-04-10,2,dist_sup20,0.11476623262969854,1.6944773143817229,0.0437284468227541,-1,0.11130168000000001
rf_depth4_leaf20_live,2026-04-10,3,dist_ma200,0.17714939974284172,1.8465740108902993,0.01787007107313191,-1,0.11130168000000001
rf_depth4_leaf20_live,2026-04-10,4,component_above200_breadth,0.8114391063061258,0.6012270426097848,0.00969721036467394,-1,0.11130168000000001
rf_depth4_leaf20_live,2026-04-10,5,dist_res20,0.01093419917480154,1.1859118049591764,0.0076510439029623956,-1,0.11130168000000001
rf_depth4_leaf20_live,2026-04-10,6,dist_sup60,0.11476623262969854,0.2494342765393794,0.0016092533970282527,-1,0.11130168000000001
rf_depth4_leaf20_live,2026-04-13,1,ma50_over_ma200,0.13459785738967023,2.0151336435795373,0.0715047421915319,-1,0.10958904000000003
rf_depth4_leaf20_live,2026-04-13,2,dist_sup20,0.10651497608074223,1.4825540386527123,0.038259459062005445,-1,0.10958904000000003
rf_depth4_leaf20_live,2026-04-13,3,dist_ma200,0.16626990720775625,1.7010268721626627,0.01646155037576769,-1,0.10958904000000003
rf_depth4_leaf20_live,2026-04-13,4,component_above200_breadth,0.8114391063061258,0.6012270426097848,0.00969721036467394,-1,0.10958904000000003
rf_depth4_leaf20_live,2026-04-13,5,dist_res20,-0.007401781922916517,0.6472841830300532,0.004176026987290648,-1,0.10958904000000003
rf_depth4_leaf20_live,2026-04-13,6,dist_sup60,0.10651497608074223,0.1318469199285262,0.0008506252898614585,-1,0.10958904000000003
rf_depth4_leaf20_live,2026-04-14,1,ma50_over_ma200,0.13423308326234307,2.0082309644310605,0.07125980841529563,-1,0.11514290999999999
rf_depth4_leaf20_live,2026-04-14,2,dist_sup20,0.1334346977030536,2.1739536520406766,0.05610202973008192,-1,0.11514290999999999
rf_depth4_leaf20_live,2026-04-14,3,dist_ma200,0.19230634435794336,2.0493454097829384,0.01983237493338326,-1,0.11514290999999999
rf_depth4_leaf20_live,2026-04-14,4,component_above200_breadth,0.8988443829562137,0.9977509650600694,0.01609275750096885,-1,0.11514290999999999
rf_depth4_leaf20_live,2026-04-14,5,dist_res20,0.01674652902727125,1.3566515864641338,0.008752590880413729,-1,0.11514290999999999
rf_depth4_leaf20_live,2026-04-14,6,dist_sup60,0.1334346977030536,0.5154756299906335,0.003325649225746019,-1,0.11514290999999999
rf_depth4_leaf20_live,2026-04-15,1,ma50_over_ma200,0.13392084612563582,2.0023224511581432,0.07105015149270824,-1,0.11616999
rf_depth4_leaf20_live,2026-04-15,2,dist_sup20,0.1384646419087916,2.3031415213657414,0.05943591022879327,-1,0.11616999
rf_depth4_leaf20_live,2026-04-15,3,dist_ma200,0.19517900577787417,2.087776214239657,0.02020428594425473,-1,0.11616999
rf_depth4_leaf20_live,2026-04-15,4,component_above200_breadth,0.8988443829562137,0.9977509650600694,0.01609275750096885,-1,0.11616999
rf_depth4_leaf20_live,2026-04-15,5,dist_res20,0.004437789151797933,0.995076863369799,0.00641985073141803,-1,0.11616999
rf_depth4_leaf20_live,2026-04-15,6,dist_sup60,0.1384646419087916,0.5871565721045495,0.003788106916803542,-1,0.11616999
rf_depth4_leaf20_live,2026-04-16,1,dist_sup20,0.16557002311450342,2.999309570549061,0.07740153730449183,-1,0.12164797999999999
rf_depth4_leaf20_live,2026-04-16,2,ma50_over_ma200,0.13428085150386693,2.009134890504826,0.07129188321146149,-1,0.12164797999999999
rf_depth4_leaf20_live,2026-04-16,3,dist_ma200,0.22098450870758435,2.433005286527214,0.02354521245026334,-1,0.12164797999999999
rf_depth4_leaf20_live,2026-04-16,4,component_above200_breadth,0.8988443829562137,0.9977509650600694,0.01609275750096885,-1,0.12164797999999999
