date,close,ma50,ma200,ma200_slope20,component_above_200d_weighted_breadth,component_above_200d_count,component_valid_count,market_regime,confirmed_regime
2018-06-01,22171.349609,22065.143594,21790.171084,0.01176453,0.73004667,20,30,bull,bull
2018-06-04,22475.939453,22087.042969,21802.570732,0.01177977,0.73004667,20,30,bull,bull
2018-06-05,22539.539062,22105.993945,21816.574873,0.01188653,0.73004667,20,30,bull,bull
2018-06-06,22625.730469,22146.151367,21831.054824,0.01201587,0.73004667,20,30,bull,bull
2018-06-07,22823.259766,22187.294570,21847.485625,0.01221509,0.76210628,21,30,bull,bull
2018-06-08,22694.500000,22214.838164,21862.191572,0.01227745,0.74241352,21,30,bull,bull
2018-06-11,22804.039062,22250.292734,21877.565371,0.01231762,0.74241352,21,30,bull,bull
2018-06-12,22878.349609,22284.678125,21893.443965,0.01239718,0.74241352,21,30,bull,bull
2018-06-13,22966.380859,22314.919727,21910.923818,0.01260316,0.74241352,21,30,bull,bull
2018-06-14,22738.609375,22341.920312,21927.651211,0.01273533,0.61562587,19,30,bull,bull
2018-06-15,22851.750000,22373.109531,21944.990762,0.01284508,0.61432690,19,30,bull,bull
2018-06-18,22680.330078,22400.325117,21961.219209,0.01288184,0.43534398,17,30,range,bull
2018-06-19,22278.480469,22412.986328,21975.842764,0.01287655,0.43534398,17,30,range,bull
2018-06-20,22555.429688,22432.744531,21991.356865,0.01298229,0.44771083,18,30,range,bull
2018-06-21,22693.039062,22453.040117,22007.572559,0.01315120,0.45530905,18,30,range,bull
2018-06-22,22516.830078,22467.490312,22023.343955,0.01328818,0.43550205,17,30,range,range
2018-06-25,22338.150391,22480.511328,22037.502012,0.01335788,0.43911257,17,30,range,range
2018-06-26,22342.000000,22494.145742,22050.980811,0.01344680,0.41930557,16,30,range,range
2018-06-27,22271.769531,22504.006328,22063.882305,0.01357641,0.43151435,17,30,range,range
2018-06-28,22270.390625,22512.703555,22077.693008,0.01368709,0.43151435,17,30,range,range
2018-06-29,22304.509766,22521.841953,22092.286504,0.01386476,0.44771083,18,30,range,range
2018-07-02,21811.929688,22514.916562,22104.556299,0.01385092,0.39284093,15,30,range,range
2018-07-03,21785.539062,22506.803750,22116.501396,0.01374764,0.36919492,13,30,range,range
2018-07-04,21717.039062,22497.899727,22128.712490,0.01363460,0.39292232,14,30,range,range
2018-07-05,21546.990234,22487.078750,22138.718594,0.01333027,0.37378045,13,30,range,range
2018-07-06,21788.140625,22477.279180,22148.776201,0.01310869,0.38598924,14,30,range,range
2018-07-09,22052.179688,22474.016367,22159.707998,0.01289644,0.58794365,17,30,range,range
2018-07-10,22196.890625,22471.561992,22171.655254,0.01270752,0.56038662,16,30,bull,range
2018-07-11,21932.210938,22460.848828,22181.768809,0.01236119,0.52614067,14,30,range,range
2018-07-12,22187.960938,22454.447461,22191.211709,0.01201955,0.62974243,16,30,range,range
2018-07-13,22597.349609,22456.938867,22202.646152,0.01174097,0.66398838,18,30,bull,range
2018-07-16,22597.349609,22459.542656,22213.895498,0.01150557,0.66398838,18,30,bull,range
2018-07-17,22697.359375,22463.316055,22225.900049,0.01137873,0.70173217,20,30,bull,range
2018-07-18,22794.189453,22471.022227,22237.883096,0.01121014,0.70173217,20,30,bull,range
2018-07-19,22764.679688,22476.372227,22250.055547,0.01101816,0.67526754,19,30,bull,bull
2018-07-20,22697.880859,22475.160234,22262.209697,0.01084603,0.69507454,20,30,bull,bull
2018-07-23,22396.990234,22465.782852,22272.379102,0.01065806,0.67526754,19,30,bull,bull
2018-07-24,22510.480469,22459.632070,22283.150107,0.01052875,0.67526754,19,30,bull,bull
2018-07-25,22614.250000,22457.572461,22294.217461,0.01043947,0.67526754,19,30,bull,bull
2018-07-26,22586.869141,22452.542461,22304.081455,0.01025417,0.67526754,19,30,bull,bull
2018-07-27,22712.750000,22448.190273,22314.511904,0.01005896,0.70732715,20,30,bull,bull
2018-07-30,22544.839844,22439.039688,22324.093301,0.00993175,0.67526754,19,30,bull,bull
2018-07-31,22553.720703,22430.907305,22333.408350,0.00980747,0.67526754,19,30,bull,bull
2018-08-01,22746.699219,22432.046484,22343.024297,0.00968478,0.72122147,21,30,bull,bull
2018-08-02,22512.529297,22433.556875,22351.180596,0.00959685,0.70994231,20,30,bull,bull
2018-08-03,22525.179688,22435.044688,22359.032891,0.00949293,0.68262944,18,30,bull,bull
2018-08-06,22507.320312,22435.569297,22365.793594,0.00930001,0.66643296,17,30,bull,bull
2018-08-07,22662.740234,22441.655508,22372.829492,0.00907349,0.67864174,18,30,bull,bull
2018-08-08,22644.310547,22454.171328,22379.370449,0.00890829,0.67864174,18,30,bull,bull
2018-08-09,22598.390625,22462.102734,22385.547148,0.00875732,0.69230757,19,30,bull,bull
2018-08-10,22298.080078,22464.637344,22389.794951,0.00842912,0.64333314,16,30,range,bull
2018-08-13,21857.429688,22452.267148,22391.793896,0.00800843,0.61052544,14,30,range,bull
2018-08-14,22356.080078,22448.597969,22395.091045,0.00761233,0.64694366,16,30,range,bull
2018-08-15,22204.220703,22440.167773,22397.086299,0.00715910,0.64333314,16,30,range,bull
2018-08-16,22192.039062,22427.543359,22399.508398,0.00671697,0.62966731,15,30,range,range
2018-08-17,22270.380859,22419.060977,22402.161406,0.00628651,0.64694366,16,30,range,range
2018-08-20,22199.000000,22406.960195,22403.114160,0.00586983,0.66643296,17,30,range,range
2018-08-21,22219.730469,22393.787812,22404.154463,0.00543031,0.68009878,18,30,range,range
2018-08-22,22362.550781,22381.711211,22405.909170,0.00500990,0.64661813,17,30,range,range
2018-08-23,22410.820312,22375.155430,22405.862871,0.00456335,0.68009878,18,30,range,range
2018-08-24,22601.769531,22370.155820,22406.176123,0.00410783,0.68009878,18,30,range,range
2018-08-27,22799.640625,22372.542031,22407.432578,0.00373315,0.68009878,18,30,range,range
2018-08-28,22813.470703,22383.241836,22406.811934,0.00328672,0.68009878,18,30,range,range
2018-08-29,22848.220703,22389.097656,22406.483936,0.00284024,0.68009878,18,30,range,range
2018-08-30,22869.500000,22392.626875,22406.487881,0.00247447,0.68009878,18,30,range,range
2018-08-31,22865.150391,22399.593281,22407.406533,0.00216349,0.69137794,19,30,range,range
2018-09-03,22707.380859,22406.977891,22409.038486,0.00193353,0.69137794,19,30,range,range
2018-09-04,22696.900391,22414.075898,22410.622939,0.00168926,0.69137794,19,30,bull,range
2018-09-05,22580.830078,22420.257109,22413.385488,0.00151993,0.69137794,19,30,bull,range
2018-09-06,22487.939453,22424.608086,22414.069590,0.00127415,0.64666665,17,30,bull,range
2018-09-07,22307.060547,22424.659102,22413.620889,0.00106414,0.66065800,17,30,range,range
2018-09-10,22373.089844,22435.882305,22414.177539,0.00099964,0.66065800,17,30,range,range
2018-09-11,22664.689453,22453.465313,22415.418584,0.00090768,0.68014730,18,30,bull,range
2018-09-12,22604.609375,22471.216719,22415.825879,0.00083670,0.49404194,16,30,range,range
2018-09-13,22821.320312,22496.703320,22417.178232,0.00078885,0.50625072,17,30,range,range
2018-09-14,23094.669922,22522.833906,22420.171631,0.00080395,0.51748137,18,30,range,range
2018-09-18,23420.539062,22550.201094,22424.843125,0.00096991,0.53576716,19,30,range,range
2018-09-19,23672.519531,22579.713672,22430.219727,0.00116341,0.72187253,21,30,bull,range
2018-09-20,23674.929688,22614.568047,22434.969570,0.00129700,0.55525646,20,30,bull,range
2018-09-21,23869.929688,22648.207422,22440.224072,0.00153358,0.55525646,20,30,bull,range
2018-09-25,23940.259766,22675.065625,22446.389570,0.00179475,0.72187253,21,30,bull,range
2018-09-26,24033.789062,22703.794414,22453.446611,0.00205352,0.72187253,21,30,bull,bull
2018-09-27,23796.740234,22725.782031,22461.545117,0.00244270,0.54159063,19,30,range,bull
2018-09-28,24120.039062,22752.299023,22469.655166,0.00281933,0.72187253,21,30,bull,bull
2018-10-01,24245.759766,22781.920625,22476.828564,0.00313930,0.73756663,22,30,bull,bull
2018-10-02,24270.619141,22813.375391,22483.488008,0.00339537,0.75376311,23,30,bull,bull
2018-10-03,24110.960938,22847.654805,22489.711963,0.00360004,0.73756663,22,30,bull,bull
2018-10-04,23975.619141,22876.957578,22495.799707,0.00380073,0.55728474,20,30,bull,bull
2018-10-05,23783.720703,22900.346992,22501.246064,0.00392000,0.55728474,20,30,bull,bull
2018-10-09,23469.390625,22917.997422,22505.826914,0.00409374,0.52210133,18,30,range,bull
2018-10-10,23506.039062,22933.863203,22508.848262,0.00424864,0.52210133,18,30,range,bull
2018-10-11,22590.859375,22934.783594,22507.462559,0.00416188,0.49189002,17,30,range,bull
2018-10-12,22694.660156,22937.602383,22506.477256,0.00406232,0.52210133,18,30,range,bull
2018-10-15,22271.300781,22928.094414,22503.503262,0.00391141,0.49189002,17,30,range,range
2018-10-16,22549.240234,22928.828633,22501.735664,0.00377199,0.51021651,17,30,range,range
2018-10-17,22841.119141,22935.147422,22501.245361,0.00361611,0.52210133,18,30,range,range
2018-10-18,22658.160156,22938.164219,22500.072715,0.00335474,0.49189002,17,30,range,range
2018-10-19,22532.080078,22935.551016,22498.177061,0.00302972,0.49189002,17,30,range,range
2018-10-22,22614.820312,22934.961211,22497.331260,0.00277966,0.49189002,17,30,range,range
2018-10-23,22010.779297,22923.208984,22493.560459,0.00237682,0.45840937,16,30,range,range
2018-10-24,22091.179688,22919.070977,22486.484707,0.00178626,0.47968123,16,30,range,range
2018-10-25,21268.730469,22907.296992,22474.255713,0.00092677,0.27337292,8,30,range,range
2018-10-26,21184.599609,22883.867383,22460.928760,-0.00002744,0.24731989,7,30,range,range
2018-10-29,21149.800781,22862.778984,22447.736768,-0.00097547,0.25270202,7,30,range,range
2018-10-30,21457.289062,22848.083984,22436.471064,-0.00179552,0.26560568,8,30,range,range
2018-10-31,21920.460938,22841.085586,22427.804268,-0.00247665,0.41517389,13,30,range,range
2018-11-01,21687.650391,22830.858594,22417.668115,-0.00320341,0.29657916,10,30,range,range
2018-11-02,22243.660156,22831.337188,22409.127363,-0.00385282,0.55562268,16,30,range,range
2018-11-05,21898.990234,22822.065977,22399.280615,-0.00453155,0.50062288,13,30,range,range
2018-11-06,22147.750000,22816.804570,22391.202520,-0.00509310,0.53762016,16,30,range,range
2018-11-07,22085.800781,22806.485195,22382.591221,-0.00560922,0.49212947,13,30,range,range
2018-11-08,22486.919922,22800.230781,22375.944170,-0.00584332,0.52471650,15,30,range,range
2018-11-09,22250.250000,22788.966367,22366.574668,-0.00621610,0.49336584,13,30,range,range
2018-11-12,22269.880859,22777.399570,22358.220176,-0.00645602,0.31040932,11,30,range,range
2018-11-13,21810.519531,22756.219961,22348.925322,-0.00679105,0.29035348,10,30,range,range
2018-11-14,21846.480469,22735.846562,22339.998320,-0.00716614,0.36048240,10,30,range,range
2018-11-15,21803.619141,22717.771328,22330.869717,-0.00752011,0.38053824,11,30,range,range
2018-11-16,21680.339844,22697.440117,22322.811562,-0.00779465,0.28269266,9,30,range,range
2018-11-19,21821.160156,22682.246719,22316.425918,-0.00804119,0.40163952,12,30,range,range
2018-11-20,21583.119141,22664.150313,22306.910967,-0.00829791,0.27774091,9,30,range,range
2018-11-21,21507.539062,22648.159883,22298.076016,-0.00837875,0.25945512,8,30,range,range
2018-11-22,21646.550781,22633.629102,22292.898369,-0.00806956,0.25945512,8,30,range,range
2018-11-26,21812.000000,22616.575313,22293.907168,-0.00743609,0.24435103,7,30,range,range
2018-11-27,21952.400391,22603.531133,22295.442324,-0.00678440,0.38628659,11,30,range,range
2018-11-28,22177.019531,22590.645117,22296.873125,-0.00622192,0.38628659,11,30,range,range
2018-11-29,22262.599609,22574.003711,22301.273027,-0.00564171,0.57295850,13,30,range,range
2018-11-30,22351.060547,22552.614141,22306.804932,-0.00494535,0.59100015,15,30,range,range
2018-12-03,22574.759766,22530.658945,22313.907881,-0.00424914,0.62700363,17,30,range,range
2018-12-04,22036.050781,22497.881367,22316.763232,-0.00368393,0.57961769,14,30,range,range
2018-12-05,21919.330078,22458.869375,22317.758633,-0.00328003,0.39319463,12,30,range,range
2018-12-06,21501.619141,22410.096562,22314.520674,-0.00304123,0.35947296,10,30,range,range
2018-12-07,21678.679688,22362.994375,22313.288574,-0.00280013,0.29212352,10,30,range,range
2018-12-10,21219.500000,22311.449570,22309.532021,-0.00255035,0.23835384,7,30,range,range
2018-12-11,21148.019531,22252.009180,22306.589922,-0.00230923,0.22707468,6,30,bear,range
2018-12-12,21602.750000,22199.148984,22305.139775,-0.00195918,0.29212352,10,30,bear,range
2018-12-13,21816.189453,22150.060391,22303.452568,-0.00163589,0.32356808,12,30,bear,range
2018-12-14,21374.830078,22095.337773,22298.377422,-0.00145504,0.30351224,11,30,bear,range
2018-12-17,21506.880859,22045.963008,22295.570625,-0.00122032,0.28840815,10,30,bear,bear
2018-12-18,21115.449219,21992.597578,22292.525518,-0.00107098,0.24435103,7,30,bear,bear
2018-12-19,20987.919922,21942.968164,22291.556914,-0.00068831,0.24435103,7,30,bear,bear
2018-12-20,20392.580078,21880.698984,22288.309365,-0.00043800,0.22707468,6,30,bear,bear
2018-12-21,20166.189453,21832.205586,22282.051514,-0.00048656,0.21584404,5,30,bear,bear
2018-12-25,19155.740234,21761.427188,22271.566611,-0.00100209,0.20224394,4,30,bear,bear
2018-12-26,19327.060547,21702.542383,22261.361562,-0.00152860,0.20224394,4,30,bear,bear
2018-12-27,20077.619141,21653.109961,22254.403662,-0.00190473,0.21584404,5,30,bear,bear
2018-12-28,20014.769531,21596.582969,22245.357363,-0.00250729,0.21584404,5,30,bear,bear
2019-01-04,19561.960938,21534.658984,22233.326670,-0.00329398,0.20224394,4,30,bear,bear
2019-01-07,20038.970703,21484.796797,22224.635078,-0.00400077,0.21347458,5,30,bear,bear
2019-01-08,20204.039062,21436.581172,22216.635527,-0.00448666,0.22707468,6,30,bear,bear
2019-01-09,20427.060547,21404.906797,22210.388281,-0.00481098,0.22707468,6,30,bear,bear
2019-01-10,20163.800781,21366.359219,22203.802783,-0.00496170,0.06431641,4,30,bear,bear
2019-01-11,20359.699219,21348.178594,22198.696426,-0.00513560,0.21584404,5,30,bear,bear
2019-01-15,20555.289062,21335.592383,22193.512920,-0.00520043,0.20224394,4,30,bear,bear
2019-01-16,20442.750000,21321.451367,22192.637373,-0.00510847,0.07052331,4,30,bear,bear
2019-01-17,20402.269531,21300.350977,22190.818223,-0.00512535,0.06431641,4,30,bear,bear
2019-01-18,20666.070312,21275.263164,22187.561973,-0.00519608,0.08175396,5,30,bear,bear
2019-01-21,20719.330078,21255.896758,22186.002070,-0.00503962,0.07828742,5,30,bear,bear
2019-01-22,20622.910156,21223.481758,22183.321221,-0.00503461,0.07052331,4,30,bear,bear
2019-01-23,20593.720703,21197.376367,22179.018320,-0.00509172,0.08779966,5,30,bear,bear
2019-01-24,20574.630859,21165.913984,22174.948574,-0.00523105,0.07052331,4,30,bear,bear
2019-01-25,20773.560547,21139.669180,22172.354932,-0.00520248,0.22190539,5,30,bear,bear
2019-01-28,20649.000000,21102.910781,22169.002178,-0.00507356,0.22434058,5,30,bear,bear
2019-01-29,20664.640625,21071.198594,22164.098281,-0.00482536,0.08418914,5,30,bear,bear
2019-01-30,20556.539062,21036.931758,22159.043379,-0.00459622,0.08418914,5,30,bear,bear
2019-01-31,20773.490234,21016.191172,22154.519531,-0.00448829,0.26714567,7,30,bear,bear
2019-02-01,20788.390625,20995.029375,22149.489883,-0.00430955,0.24459830,6,30,bear,bear
2019-02-04,20883.769531,20976.632383,22145.473232,-0.00395143,0.26873261,8,30,bear,bear
2019-02-05,20844.449219,20959.914570,22141.394082,-0.00374544,0.25582895,7,30,bear,bear
2019-02-06,20874.060547,20940.972578,22136.870684,-0.00359032,0.27216941,8,30,bear,bear
2019-02-07,20751.279297,20924.335781,22131.449434,-0.00355414,0.33200358,7,30,bear,bear
2019-02-08,20333.169922,20900.848398,22123.877334,-0.00359963,0.34927993,8,30,bear,bear
2019-02-12,20864.210938,20885.201602,22117.407393,-0.00366188,0.34927993,8,30,bear,bear
2019-02-13,21144.480469,20871.851211,22112.173896,-0.00366499,0.36051057,9,30,bear,bear
2019-02-14,21139.710938,20855.597422,22107.061250,-0.00385606,0.36051057,9,30,bear,bear
2019-02-15,20900.630859,20830.069648,22101.124209,-0.00404194,0.36051057,9,30,bear,bear
2019-02-18,21281.849609,20810.454648,22096.142861,-0.00412029,0.37685104,10,30,bear,bear
2019-02-19,21302.650391,20789.486445,22091.579512,-0.00425595,0.37685104,10,30,bear,bear
2019-02-20,21431.490234,20766.621055,22087.138916,-0.00433579,0.37685104,10,30,bear,bear
2019-02-21,21464.230469,20755.184648,22082.120723,-0.00436889,0.37685104,10,30,bear,bear
2019-02-22,21425.509766,20745.308242,22076.708125,-0.00443024,0.37685104,10,30,bear,bear
2019-02-25,21528.230469,20745.840469,22071.985381,-0.00452679,0.37685104,10,30,bear,bear
2019-02-26,21449.390625,20741.254688,22066.896533,-0.00460578,0.37685104,10,30,bear,bear
2019-02-27,21556.509766,20747.994883,22062.135635,-0.00460035,0.36051057,9,30,bear,bear
2019-02-28,21385.160156,20752.737695,22057.017031,-0.00460428,0.36051057,9,30,bear,bear
2019-03-01,21602.689453,20752.736484,22052.544580,-0.00460290,0.54499770,12,30,range,bear
2019-03-04,21822.039062,20752.853477,22047.862373,-0.00458826,0.57959109,14,30,range,bear
2019-03-05,21726.279297,20759.882461,22042.164473,-0.00466501,0.56448700,13,30,range,bear
2019-03-06,21596.810547,20761.681055,22036.058428,-0.00475741,0.41515981,12,30,bear,bear
2019-03-07,21456.009766,20768.492266,22029.752324,-0.00483891,0.52029685,10,30,range,bear
2019-03-08,21025.560547,20769.245078,22020.688281,-0.00500469,0.34927993,8,30,bear,bear
2019-03-11,21125.089844,20783.895273,22011.661934,-0.00507214,0.36438402,9,30,bear,bear
2019-03-12,21503.689453,20810.645273,22004.168535,-0.00511990,0.55174141,12,30,range,bear
2019-03-13,21290.240234,20853.335273,21995.818037,-0.00526207,0.38387332,10,30,bear,bear
2019-03-14,21287.019531,20892.534453,21988.804434,-0.00534928,0.51591164,10,30,range,bear
2019-03-15,21450.849609,20919.999062,21983.873633,-0.00530519,0.40021378,11,30,bear,bear
2019-03-18,21584.500000,20951.393672,21979.542187,-0.00527697,0.60450791,15,30,range,bear
2019-03-19,21566.849609,20991.491445,21974.970986,-0.00527842,0.59593155,15,30,range,bear
2019-03-20,21608.919922,21022.890430,21971.223438,-0.00524810,0.59593155,15,30,range,bear
2019-03-22,21627.339844,21051.356445,21969.267539,-0.00511061,0.73554148,17,30,range,bear
2019-03-25,20977.109375,21062.357422,21963.143984,-0.00514407,0.41144443,12,30,bear,bear
2019-03-26,21428.390625,21087.649219,21959.429189,-0.00509950,0.54567223,14,30,range,bear
2019-03-27,21378.730469,21108.029844,21953.943145,-0.00511868,0.51810112,12,30,range,bear
2019-03-28,21033.759766,21117.599258,21946.414248,-0.00524525,0.40368032,11,30,bear,bear
2019-03-29,21205.810547,21132.860469,21939.314648,-0.00533628,0.43430167,13,30,bear,bear
2019-04-01,21509.029297,21154.995664,21932.743496,-0.00543253,0.54938760,14,30,range,bear
2019-04-02,21505.310547,21171.780469,21926.797549,-0.00549100,0.62023801,17,30,range,bear
2019-04-03,21713.210938,21191.658086,21921.343408,-0.00548136,0.73281677,16,30,range,bear
2019-04-04,21724.949219,21213.698867,21915.576406,-0.00546749,0.77176563,18,30,range,bear
2019-04-05,21807.500000,21237.974453,21909.782002,-0.00544583,0.78796211,19,30,range,range
2019-04-08,21761.650391,21261.714844,21904.897207,-0.00525829,0.77176563,18,30,range,range
2019-04-09,21802.589844,21282.295430,21899.651406,-0.00508869,0.78796211,19,30,range,range
2019-04-10,21687.570312,21303.066836,21894.687607,-0.00497546,0.75195863,17,30,range,range
