nikkei_breakout_date,nikkei_event_type,nikkei_5d_fallback,code,ticker,company,sector,official_weight,normalized_top30_weight,component_breakout20,component_breakout60,component_volume_confirmed,component_volume_ratio_60d,component_breakout20_volume_confirmed,component_breakout60_volume_confirmed,component_breakout20_5d_no_fallback,component_breakout60_5d_no_fallback,component_close_position20
2016-09-05,breakout_60d,True,8015,8015.T,TOYOTA TSUSHO CORP.,Materials,0.01168400,0.01828579,False,False,False,0.665190,False,False,False,False,0.894068
2016-09-05,breakout_60d,True,4543,4543.T,TERUMO CORP.,Technology,0.01103900,0.01727635,False,False,False,0.753835,False,False,False,False,0.067227
2016-09-05,breakout_60d,True,6758,6758.T,SONY GROUP CORP.,Technology,0.01050300,0.01643749,True,True,False,0.993596,False,False,False,False,1.025510
2016-09-05,breakout_60d,True,8058,8058.T,MITSUBISHI CORP.,Materials,0.01044100,0.01634046,True,True,True,1.267065,True,True,False,False,1.120818
2016-09-05,breakout_60d,True,7203,7203.T,TOYOTA MOTOR CORP.,Technology,0.01034900,0.01619648,False,False,False,0.547781,False,False,False,False,0.852160
2016-09-05,breakout_60d,True,6988,6988.T,NITTO DENKO CORP.,Materials,0.01002800,0.01569411,False,False,False,0.534377,False,False,False,False,0.672857
2016-09-05,breakout_60d,True,4062,4062.T,"IBIDEN CO., LTD.",Technology,0.00965100,0.01510409,False,False,False,0.771059,False,False,False,False,0.841270
2016-09-05,breakout_60d,True,6920,6920.T,LASERTEC CORP.,Technology,0.00873200,0.01366583,False,False,True,1.361295,False,False,False,False,0.766484
2016-09-05,breakout_60d,True,7741,7741.T,HOYA CORP.,Technology,0.00869000,0.01360010,False,False,False,0.696756,False,False,False,False,0.434783
2016-09-05,breakout_60d,True,4503,4503.T,ASTELLAS PHARMA INC.,Technology,0.00824500,0.01290366,False,False,False,0.514533,False,False,False,False,0.428916
2016-09-05,breakout_60d,True,6146,6146.T,DISCO CORP.,Technology,0.00801700,0.01254683,False,False,False,0.606216,False,False,False,False,0.782609
2016-09-05,breakout_60d,True,9735,9735.T,"SECOM CO., LTD.",Consumer Goods,0.00790200,0.01236686,False,False,False,0.721436,False,False,False,False,0.759633
2016-09-05,breakout_60d,True,8031,8031.T,"MITSUI & CO., LTD.",Materials,0.00780100,0.01220879,True,True,False,1.071501,False,False,False,False,1.025362
2016-09-05,breakout_60d,True,7832,7832.T,BANDAI NAMCO HOLDINGS INC.,Capital Goods/Others,0.00759400,0.01188483,False,False,False,0.672311,False,False,False,False,0.680451
2016-09-05,breakout_60d,True,4578,4578.T,"OTSUKA HOLDINGS CO., LTD.",Technology,0.00720700,0.01127916,False,False,False,0.568452,False,False,False,False,0.245841
2016-09-05,breakout_60d,True,8766,8766.T,"TOKIO MARINE HOLDINGS, INC.",Financials,0.00717600,0.01123064,False,False,False,0.850534,False,False,False,False,0.995681
2016-10-20,breakout_20d,False,6857,6857.T,ADVANTEST CORP.,Technology,0.10646200,0.16661606,False,False,False,0.560800,False,False,False,False,0.506579
2016-10-20,breakout_20d,False,9983,9983.T,"FAST RETAILING CO., LTD.",Consumer Goods,0.09682100,0.15152762,True,False,False,1.059570,False,False,True,False,1.303921
2016-10-20,breakout_20d,False,8035,8035.T,TOKYO ELECTRON LTD.,Technology,0.07311100,0.11442080,False,False,False,1.044740,False,False,False,False,0.410959
2016-10-20,breakout_20d,False,9984,9984.T,SOFTBANK GROUP CORP.,Technology,0.05584900,0.08740528,False,False,False,0.677342,False,False,False,False,0.653509
2016-10-20,breakout_20d,False,9433,9433.T,KDDI CORP.,Technology,0.02139300,0.03348065,False,False,False,0.887088,False,False,False,False,0.360000
2016-10-20,breakout_20d,False,4063,4063.T,"SHIN-ETSU CHEMICAL CO., LTD.",Materials,0.02048500,0.03205961,False,False,False,0.855168,False,False,False,False,0.765753
2016-10-20,breakout_20d,False,6762,6762.T,TDK CORP.,Technology,0.01930400,0.03021131,False,False,False,0.712187,False,False,False,False,0.541177
2016-10-20,breakout_20d,False,6954,6954.T,FANUC CORP.,Technology,0.01735300,0.02715794,True,True,True,1.215844,True,True,False,False,1.077739
2016-10-20,breakout_20d,False,4519,4519.T,"CHUGAI PHARMACEUTICAL CO., LTD.",Technology,0.01691000,0.02646463,False,False,False,0.940450,False,False,False,False,0.550000
2016-10-20,breakout_20d,False,5803,5803.T,FUJIKURA LTD.,Materials,0.01606400,0.02514062,False,False,False,0.751167,False,False,False,False,1.000000
2016-10-20,breakout_20d,False,6098,6098.T,"RECRUIT HOLDINGS CO., LTD.",Consumer Goods,0.01281500,0.02005584,False,False,False,0.547127,False,False,False,False,0.871559
2016-10-20,breakout_20d,False,9766,9766.T,KONAMI GROUP CORP.,Consumer Goods,0.01265600,0.01980700,False,False,False,0.890118,False,False,False,False,0.978947
2016-10-20,breakout_20d,False,6971,6971.T,KYOCERA CORP.,Technology,0.01245300,0.01948930,False,False,False,0.746732,False,False,False,False,0.909574
2016-10-20,breakout_20d,False,6367,6367.T,"DAIKIN INDUSTRIES, LTD.",Capital Goods/Others,0.01223100,0.01914186,False,False,False,0.902794,False,False,False,False,0.804293
2016-10-20,breakout_20d,False,8015,8015.T,TOYOTA TSUSHO CORP.,Materials,0.01168400,0.01828579,True,False,False,0.925834,False,False,False,False,1.006993
2016-10-20,breakout_20d,False,4543,4543.T,TERUMO CORP.,Technology,0.01103900,0.01727635,True,False,False,1.024459,False,False,True,False,1.090909
2016-10-20,breakout_20d,False,6758,6758.T,SONY GROUP CORP.,Technology,0.01050300,0.01643749,False,False,False,1.085663,False,False,False,False,0.589041
2016-10-20,breakout_20d,False,8058,8058.T,MITSUBISHI CORP.,Materials,0.01044100,0.01634046,True,True,False,1.178312,False,False,False,False,1.085315
2016-10-20,breakout_20d,False,7203,7203.T,TOYOTA MOTOR CORP.,Technology,0.01034900,0.01619648,False,False,False,0.746602,False,False,False,False,0.752809
2016-10-20,breakout_20d,False,6988,6988.T,NITTO DENKO CORP.,Materials,0.01002800,0.01569411,True,True,False,0.864388,False,False,True,True,1.032217
2016-10-20,breakout_20d,False,4062,4062.T,"IBIDEN CO., LTD.",Technology,0.00965100,0.01510409,True,True,False,0.833088,False,False,False,False,1.004785
2016-10-20,breakout_20d,False,6920,6920.T,LASERTEC CORP.,Technology,0.00873200,0.01366583,True,False,False,1.056952,False,False,False,False,1.142349
2016-10-20,breakout_20d,False,7741,7741.T,HOYA CORP.,Technology,0.00869000,0.01360010,False,False,False,0.697504,False,False,False,False,0.700405
2016-10-20,breakout_20d,False,4503,4503.T,ASTELLAS PHARMA INC.,Technology,0.00824500,0.01290366,False,False,False,0.840787,False,False,False,False,0.395238
2016-10-20,breakout_20d,False,6146,6146.T,DISCO CORP.,Technology,0.00801700,0.01254683,False,False,False,0.841326,False,False,False,False,0.532846
2016-10-20,breakout_20d,False,9735,9735.T,"SECOM CO., LTD.",Consumer Goods,0.00790200,0.01236686,False,False,False,1.098019,False,False,False,False,0.684385
2016-10-20,breakout_20d,False,8031,8031.T,"MITSUI & CO., LTD.",Materials,0.00780100,0.01220879,True,True,True,1.291815,True,True,True,True,1.171569
2016-10-20,breakout_20d,False,7832,7832.T,BANDAI NAMCO HOLDINGS INC.,Capital Goods/Others,0.00759400,0.01188483,False,False,False,0.689058,False,False,False,False,0.749304
2016-10-20,breakout_20d,False,4578,4578.T,"OTSUKA HOLDINGS CO., LTD.",Technology,0.00720700,0.01127916,False,False,True,1.273044,False,False,False,False,0.603659
2016-10-20,breakout_20d,False,8766,8766.T,"TOKIO MARINE HOLDINGS, INC.",Financials,0.00717600,0.01123064,False,False,False,0.771817,False,False,False,False,0.840909
2016-10-20,breakout_60d,False,6857,6857.T,ADVANTEST CORP.,Technology,0.10646200,0.16661606,False,False,False,0.560800,False,False,False,False,0.506579
2016-10-20,breakout_60d,False,9983,9983.T,"FAST RETAILING CO., LTD.",Consumer Goods,0.09682100,0.15152762,True,False,False,1.059570,False,False,True,False,1.303921
2016-10-20,breakout_60d,False,8035,8035.T,TOKYO ELECTRON LTD.,Technology,0.07311100,0.11442080,False,False,False,1.044740,False,False,False,False,0.410959
2016-10-20,breakout_60d,False,9984,9984.T,SOFTBANK GROUP CORP.,Technology,0.05584900,0.08740528,False,False,False,0.677342,False,False,False,False,0.653509
2016-10-20,breakout_60d,False,9433,9433.T,KDDI CORP.,Technology,0.02139300,0.03348065,False,False,False,0.887088,False,False,False,False,0.360000
2016-10-20,breakout_60d,False,4063,4063.T,"SHIN-ETSU CHEMICAL CO., LTD.",Materials,0.02048500,0.03205961,False,False,False,0.855168,False,False,False,False,0.765753
2016-10-20,breakout_60d,False,6762,6762.T,TDK CORP.,Technology,0.01930400,0.03021131,False,False,False,0.712187,False,False,False,False,0.541177
2016-10-20,breakout_60d,False,6954,6954.T,FANUC CORP.,Technology,0.01735300,0.02715794,True,True,True,1.215844,True,True,False,False,1.077739
2016-10-20,breakout_60d,False,4519,4519.T,"CHUGAI PHARMACEUTICAL CO., LTD.",Technology,0.01691000,0.02646463,False,False,False,0.940450,False,False,False,False,0.550000
2016-10-20,breakout_60d,False,5803,5803.T,FUJIKURA LTD.,Materials,0.01606400,0.02514062,False,False,False,0.751167,False,False,False,False,1.000000
2016-10-20,breakout_60d,False,6098,6098.T,"RECRUIT HOLDINGS CO., LTD.",Consumer Goods,0.01281500,0.02005584,False,False,False,0.547127,False,False,False,False,0.871559
2016-10-20,breakout_60d,False,9766,9766.T,KONAMI GROUP CORP.,Consumer Goods,0.01265600,0.01980700,False,False,False,0.890118,False,False,False,False,0.978947
2016-10-20,breakout_60d,False,6971,6971.T,KYOCERA CORP.,Technology,0.01245300,0.01948930,False,False,False,0.746732,False,False,False,False,0.909574
2016-10-20,breakout_60d,False,6367,6367.T,"DAIKIN INDUSTRIES, LTD.",Capital Goods/Others,0.01223100,0.01914186,False,False,False,0.902794,False,False,False,False,0.804293
2016-10-20,breakout_60d,False,8015,8015.T,TOYOTA TSUSHO CORP.,Materials,0.01168400,0.01828579,True,False,False,0.925834,False,False,False,False,1.006993
2016-10-20,breakout_60d,False,4543,4543.T,TERUMO CORP.,Technology,0.01103900,0.01727635,True,False,False,1.024459,False,False,True,False,1.090909
2016-10-20,breakout_60d,False,6758,6758.T,SONY GROUP CORP.,Technology,0.01050300,0.01643749,False,False,False,1.085663,False,False,False,False,0.589041
2016-10-20,breakout_60d,False,8058,8058.T,MITSUBISHI CORP.,Materials,0.01044100,0.01634046,True,True,False,1.178312,False,False,False,False,1.085315
2016-10-20,breakout_60d,False,7203,7203.T,TOYOTA MOTOR CORP.,Technology,0.01034900,0.01619648,False,False,False,0.746602,False,False,False,False,0.752809
2016-10-20,breakout_60d,False,6988,6988.T,NITTO DENKO CORP.,Materials,0.01002800,0.01569411,True,True,False,0.864388,False,False,True,True,1.032217
2016-10-20,breakout_60d,False,4062,4062.T,"IBIDEN CO., LTD.",Technology,0.00965100,0.01510409,True,True,False,0.833088,False,False,False,False,1.004785
2016-10-20,breakout_60d,False,6920,6920.T,LASERTEC CORP.,Technology,0.00873200,0.01366583,True,False,False,1.056952,False,False,False,False,1.142349
2016-10-20,breakout_60d,False,7741,7741.T,HOYA CORP.,Technology,0.00869000,0.01360010,False,False,False,0.697504,False,False,False,False,0.700405
2016-10-20,breakout_60d,False,4503,4503.T,ASTELLAS PHARMA INC.,Technology,0.00824500,0.01290366,False,False,False,0.840787,False,False,False,False,0.395238
2016-10-20,breakout_60d,False,6146,6146.T,DISCO CORP.,Technology,0.00801700,0.01254683,False,False,False,0.841326,False,False,False,False,0.532846
2016-10-20,breakout_60d,False,9735,9735.T,"SECOM CO., LTD.",Consumer Goods,0.00790200,0.01236686,False,False,False,1.098019,False,False,False,False,0.684385
2016-10-20,breakout_60d,False,8031,8031.T,"MITSUI & CO., LTD.",Materials,0.00780100,0.01220879,True,True,True,1.291815,True,True,True,True,1.171569
2016-10-20,breakout_60d,False,7832,7832.T,BANDAI NAMCO HOLDINGS INC.,Capital Goods/Others,0.00759400,0.01188483,False,False,False,0.689058,False,False,False,False,0.749304
2016-10-20,breakout_60d,False,4578,4578.T,"OTSUKA HOLDINGS CO., LTD.",Technology,0.00720700,0.01127916,False,False,True,1.273044,False,False,False,False,0.603659
2016-10-20,breakout_60d,False,8766,8766.T,"TOKIO MARINE HOLDINGS, INC.",Financials,0.00717600,0.01123064,False,False,False,0.771817,False,False,False,False,0.840909
2016-10-28,breakout_20d,True,6857,6857.T,ADVANTEST CORP.,Technology,0.10646200,0.16661606,True,False,True,1.970727,True,False,True,False,1.080745
2016-10-28,breakout_20d,True,9983,9983.T,"FAST RETAILING CO., LTD.",Consumer Goods,0.09682100,0.15152762,False,False,False,0.649446,False,False,False,False,0.806841
2016-10-28,breakout_20d,True,8035,8035.T,TOKYO ELECTRON LTD.,Technology,0.07311100,0.11442080,False,False,True,2.202484,False,False,False,False,0.699868
2016-10-28,breakout_20d,True,9984,9984.T,SOFTBANK GROUP CORP.,Technology,0.05584900,0.08740528,False,False,True,1.487957,False,False,False,False,0.544474
2016-10-28,breakout_20d,True,9433,9433.T,KDDI CORP.,Technology,0.02139300,0.03348065,False,False,False,1.009779,False,False,False,False,0.642424
2016-10-28,breakout_20d,True,4063,4063.T,"SHIN-ETSU CHEMICAL CO., LTD.",Materials,0.02048500,0.03205961,True,True,True,1.901185,True,True,True,True,1.091259
2016-10-28,breakout_20d,True,6762,6762.T,TDK CORP.,Technology,0.01930400,0.03021131,True,False,False,0.995715,False,False,False,False,1.045455
2016-10-28,breakout_20d,True,6954,6954.T,FANUC CORP.,Technology,0.01735300,0.02715794,False,False,False,1.192121,False,False,False,False,0.868114
2016-10-28,breakout_20d,True,4519,4519.T,"CHUGAI PHARMACEUTICAL CO., LTD.",Technology,0.01691000,0.02646463,False,False,True,1.610142,False,False,False,False,0.611941
2016-10-28,breakout_20d,True,5803,5803.T,FUJIKURA LTD.,Materials,0.01606400,0.02514062,False,False,True,1.325178,False,False,False,False,0.826923
2016-10-28,breakout_20d,True,6098,6098.T,"RECRUIT HOLDINGS CO., LTD.",Consumer Goods,0.01281500,0.02005584,False,False,True,1.523823,False,False,False,False,0.647059
2016-10-28,breakout_20d,True,9766,9766.T,KONAMI GROUP CORP.,Consumer Goods,0.01265600,0.01980700,True,True,True,1.641421,True,True,False,False,1.162500
2016-10-28,breakout_20d,True,6971,6971.T,KYOCERA CORP.,Technology,0.01245300,0.01948930,False,False,False,0.851638,False,False,False,False,0.944573
2016-10-28,breakout_20d,True,6367,6367.T,"DAIKIN INDUSTRIES, LTD.",Capital Goods/Others,0.01223100,0.01914186,True,True,True,2.039208,True,True,False,False,1.056296
2016-10-28,breakout_20d,True,8015,8015.T,TOYOTA TSUSHO CORP.,Materials,0.01168400,0.01828579,True,True,True,2.197236,True,True,False,False,1.163157
2016-10-28,breakout_20d,True,4543,4543.T,TERUMO CORP.,Technology,0.01103900,0.01727635,False,False,False,0.865954,False,False,False,False,0.730769
2016-10-28,breakout_20d,True,6758,6758.T,SONY GROUP CORP.,Technology,0.01050300,0.01643749,False,False,False,1.027539,False,False,False,False,0.076555
2016-10-28,breakout_20d,True,8058,8058.T,MITSUBISHI CORP.,Materials,0.01044100,0.01634046,False,False,True,1.567080,False,False,False,False,0.325416
2016-10-28,breakout_20d,True,7203,7203.T,TOYOTA MOTOR CORP.,Technology,0.01034900,0.01619648,False,False,False,0.878327,False,False,False,False,0.913978
2016-10-28,breakout_20d,True,6988,6988.T,NITTO DENKO CORP.,Materials,0.01002800,0.01569411,False,False,True,1.414877,False,False,False,False,0.934236
2016-10-28,breakout_20d,True,4062,4062.T,"IBIDEN CO., LTD.",Technology,0.00965100,0.01510409,False,False,True,2.650198,False,False,False,False,0.891509
2016-10-28,breakout_20d,True,6920,6920.T,LASERTEC CORP.,Technology,0.00873200,0.01366583,False,False,False,1.010522,False,False,False,False,0.448529
2016-10-28,breakout_20d,True,7741,7741.T,HOYA CORP.,Technology,0.00869000,0.01360010,True,True,True,2.354743,True,True,False,False,1.072319
2016-10-28,breakout_20d,True,4503,4503.T,ASTELLAS PHARMA INC.,Technology,0.00824500,0.01290366,False,False,True,1.987301,False,False,False,False,0.775401
2016-10-28,breakout_20d,True,6146,6146.T,DISCO CORP.,Technology,0.00801700,0.01254683,False,False,True,1.858424,False,False,False,False,0.888888
2016-10-28,breakout_20d,True,9735,9735.T,"SECOM CO., LTD.",Consumer Goods,0.00790200,0.01236686,False,False,True,1.405440,False,False,False,False,0.678899
2016-10-28,breakout_20d,True,8031,8031.T,"MITSUI & CO., LTD.",Materials,0.00780100,0.01220879,False,False,True,1.259799,False,False,False,False,0.994286
2016-10-28,breakout_20d,True,7832,7832.T,BANDAI NAMCO HOLDINGS INC.,Capital Goods/Others,0.00759400,0.01188483,False,False,True,1.769146,False,False,False,False,0.272727
2016-10-28,breakout_20d,True,4578,4578.T,"OTSUKA HOLDINGS CO., LTD.",Technology,0.00720700,0.01127916,False,False,False,1.035430,False,False,False,False,0.506912
2016-10-28,breakout_20d,True,8766,8766.T,"TOKIO MARINE HOLDINGS, INC.",Financials,0.00717600,0.01123064,False,False,True,1.244919,False,False,False,False,0.882812
2016-10-28,breakout_60d,True,6857,6857.T,ADVANTEST CORP.,Technology,0.10646200,0.16661606,True,False,True,1.970727,True,False,True,False,1.080745
2016-10-28,breakout_60d,True,9983,9983.T,"FAST RETAILING CO., LTD.",Consumer Goods,0.09682100,0.15152762,False,False,False,0.649446,False,False,False,False,0.806841
2016-10-28,breakout_60d,True,8035,8035.T,TOKYO ELECTRON LTD.,Technology,0.07311100,0.11442080,False,False,True,2.202484,False,False,False,False,0.699868
2016-10-28,breakout_60d,True,9984,9984.T,SOFTBANK GROUP CORP.,Technology,0.05584900,0.08740528,False,False,True,1.487957,False,False,False,False,0.544474
2016-10-28,breakout_60d,True,9433,9433.T,KDDI CORP.,Technology,0.02139300,0.03348065,False,False,False,1.009779,False,False,False,False,0.642424
2016-10-28,breakout_60d,True,4063,4063.T,"SHIN-ETSU CHEMICAL CO., LTD.",Materials,0.02048500,0.03205961,True,True,True,1.901185,True,True,True,True,1.091259
2016-10-28,breakout_60d,True,6762,6762.T,TDK CORP.,Technology,0.01930400,0.03021131,True,False,False,0.995715,False,False,False,False,1.045455
2016-10-28,breakout_60d,True,6954,6954.T,FANUC CORP.,Technology,0.01735300,0.02715794,False,False,False,1.192121,False,False,False,False,0.868114
2016-10-28,breakout_60d,True,4519,4519.T,"CHUGAI PHARMACEUTICAL CO., LTD.",Technology,0.01691000,0.02646463,False,False,True,1.610142,False,False,False,False,0.611941
2016-10-28,breakout_60d,True,5803,5803.T,FUJIKURA LTD.,Materials,0.01606400,0.02514062,False,False,True,1.325178,False,False,False,False,0.826923
2016-10-28,breakout_60d,True,6098,6098.T,"RECRUIT HOLDINGS CO., LTD.",Consumer Goods,0.01281500,0.02005584,False,False,True,1.523823,False,False,False,False,0.647059
2016-10-28,breakout_60d,True,9766,9766.T,KONAMI GROUP CORP.,Consumer Goods,0.01265600,0.01980700,True,True,True,1.641421,True,True,False,False,1.162500
2016-10-28,breakout_60d,True,6971,6971.T,KYOCERA CORP.,Technology,0.01245300,0.01948930,False,False,False,0.851638,False,False,False,False,0.944573
2016-10-28,breakout_60d,True,6367,6367.T,"DAIKIN INDUSTRIES, LTD.",Capital Goods/Others,0.01223100,0.01914186,True,True,True,2.039208,True,True,False,False,1.056296
2016-10-28,breakout_60d,True,8015,8015.T,TOYOTA TSUSHO CORP.,Materials,0.01168400,0.01828579,True,True,True,2.197236,True,True,False,False,1.163157
2016-10-28,breakout_60d,True,4543,4543.T,TERUMO CORP.,Technology,0.01103900,0.01727635,False,False,False,0.865954,False,False,False,False,0.730769
2016-10-28,breakout_60d,True,6758,6758.T,SONY GROUP CORP.,Technology,0.01050300,0.01643749,False,False,False,1.027539,False,False,False,False,0.076555
2016-10-28,breakout_60d,True,8058,8058.T,MITSUBISHI CORP.,Materials,0.01044100,0.01634046,False,False,True,1.567080,False,False,False,False,0.325416
2016-10-28,breakout_60d,True,7203,7203.T,TOYOTA MOTOR CORP.,Technology,0.01034900,0.01619648,False,False,False,0.878327,False,False,False,False,0.913978
2016-10-28,breakout_60d,True,6988,6988.T,NITTO DENKO CORP.,Materials,0.01002800,0.01569411,False,False,True,1.414877,False,False,False,False,0.934236
2016-10-28,breakout_60d,True,4062,4062.T,"IBIDEN CO., LTD.",Technology,0.00965100,0.01510409,False,False,True,2.650198,False,False,False,False,0.891509
2016-10-28,breakout_60d,True,6920,6920.T,LASERTEC CORP.,Technology,0.00873200,0.01366583,False,False,False,1.010522,False,False,False,False,0.448529
2016-10-28,breakout_60d,True,7741,7741.T,HOYA CORP.,Technology,0.00869000,0.01360010,True,True,True,2.354743,True,True,False,False,1.072319
2016-10-28,breakout_60d,True,4503,4503.T,ASTELLAS PHARMA INC.,Technology,0.00824500,0.01290366,False,False,True,1.987301,False,False,False,False,0.775401
2016-10-28,breakout_60d,True,6146,6146.T,DISCO CORP.,Technology,0.00801700,0.01254683,False,False,True,1.858424,False,False,False,False,0.888888
2016-10-28,breakout_60d,True,9735,9735.T,"SECOM CO., LTD.",Consumer Goods,0.00790200,0.01236686,False,False,True,1.405440,False,False,False,False,0.678899
2016-10-28,breakout_60d,True,8031,8031.T,"MITSUI & CO., LTD.",Materials,0.00780100,0.01220879,False,False,True,1.259799,False,False,False,False,0.994286
2016-10-28,breakout_60d,True,7832,7832.T,BANDAI NAMCO HOLDINGS INC.,Capital Goods/Others,0.00759400,0.01188483,False,False,True,1.769146,False,False,False,False,0.272727
2016-10-28,breakout_60d,True,4578,4578.T,"OTSUKA HOLDINGS CO., LTD.",Technology,0.00720700,0.01127916,False,False,False,1.035430,False,False,False,False,0.506912
2016-10-28,breakout_60d,True,8766,8766.T,"TOKIO MARINE HOLDINGS, INC.",Financials,0.00717600,0.01123064,False,False,True,1.244919,False,False,False,False,0.882812
2016-11-14,breakout_20d,False,6857,6857.T,ADVANTEST CORP.,Technology,0.10646200,0.16661606,False,False,False,1.090192,False,False,False,False,0.986047
2016-11-14,breakout_20d,False,9983,9983.T,"FAST RETAILING CO., LTD.",Consumer Goods,0.09682100,0.15152762,True,True,False,1.176076,False,False,True,True,1.135021
2016-11-14,breakout_20d,False,8035,8035.T,TOKYO ELECTRON LTD.,Technology,0.07311100,0.11442080,True,True,False,1.062875,False,False,False,False,1.052342
2016-11-14,breakout_20d,False,9984,9984.T,SOFTBANK GROUP CORP.,Technology,0.05584900,0.08740528,False,False,False,0.782449,False,False,False,False,0.734357
2016-11-14,breakout_20d,False,9433,9433.T,KDDI CORP.,Technology,0.02139300,0.03348065,False,False,True,1.521030,False,False,False,False,0.010251
2016-11-14,breakout_20d,False,4063,4063.T,"SHIN-ETSU CHEMICAL CO., LTD.",Materials,0.02048500,0.03205961,False,False,False,0.822091,False,False,False,False,1.000000
2016-11-14,breakout_20d,False,6762,6762.T,TDK CORP.,Technology,0.01930400,0.03021131,False,False,False,0.900586,False,False,False,False,0.851852
2016-11-14,breakout_20d,False,6954,6954.T,FANUC CORP.,Technology,0.01735300,0.02715794,False,False,False,1.187057,False,False,False,False,0.925234
2016-11-14,breakout_20d,False,4519,4519.T,"CHUGAI PHARMACEUTICAL CO., LTD.",Technology,0.01691000,0.02646463,False,False,False,1.023517,False,False,False,False,0.359224
2016-11-14,breakout_20d,False,5803,5803.T,FUJIKURA LTD.,Materials,0.01606400,0.02514062,False,False,False,1.005103,False,False,False,False,0.880953
2016-11-14,breakout_20d,False,6098,6098.T,"RECRUIT HOLDINGS CO., LTD.",Consumer Goods,0.01281500,0.02005584,False,False,False,0.783717,False,False,False,False,0.322581
2016-11-14,breakout_20d,False,9766,9766.T,KONAMI GROUP CORP.,Consumer Goods,0.01265600,0.01980700,False,False,False,1.192146,False,False,False,False,0.700000
2016-11-14,breakout_20d,False,6971,6971.T,KYOCERA CORP.,Technology,0.01245300,0.01948930,True,True,False,0.987814,False,False,True,True,1.143750
2016-11-14,breakout_20d,False,6367,6367.T,"DAIKIN INDUSTRIES, LTD.",Capital Goods/Others,0.01223100,0.01914186,False,False,False,1.064534,False,False,False,False,0.732225
2016-11-14,breakout_20d,False,8015,8015.T,TOYOTA TSUSHO CORP.,Materials,0.01168400,0.01828579,True,True,False,1.027213,False,False,True,True,1.080128
2016-11-14,breakout_20d,False,4543,4543.T,TERUMO CORP.,Technology,0.01103900,0.01727635,False,False,False,1.108803,False,False,False,False,0.274194
2016-11-14,breakout_20d,False,6758,6758.T,SONY GROUP CORP.,Technology,0.01050300,0.01643749,False,False,False,1.104210,False,False,False,False,0.587922
2016-11-14,breakout_20d,False,8058,8058.T,MITSUBISHI CORP.,Materials,0.01044100,0.01634046,True,True,True,1.392801,True,True,False,False,1.071930
2016-11-14,breakout_20d,False,7203,7203.T,TOYOTA MOTOR CORP.,Technology,0.01034900,0.01619648,False,False,True,1.249655,False,False,False,False,0.923858
2016-11-14,breakout_20d,False,6988,6988.T,NITTO DENKO CORP.,Materials,0.01002800,0.01569411,False,False,True,1.567396,False,False,False,False,0.882716
2016-11-14,breakout_20d,False,4062,4062.T,"IBIDEN CO., LTD.",Technology,0.00965100,0.01510409,False,False,False,1.021047,False,False,False,False,0.614232
2016-11-14,breakout_20d,False,6920,6920.T,LASERTEC CORP.,Technology,0.00873200,0.01366583,False,False,False,0.762233,False,False,False,False,0.406566
2016-11-14,breakout_20d,False,7741,7741.T,HOYA CORP.,Technology,0.00869000,0.01360010,False,False,False,0.886556,False,False,False,False,0.835095
2016-11-14,breakout_20d,False,4503,4503.T,ASTELLAS PHARMA INC.,Technology,0.00824500,0.01290366,False,False,False,0.988238,False,False,False,False,0.703833
2016-11-14,breakout_20d,False,6146,6146.T,DISCO CORP.,Technology,0.00801700,0.01254683,False,False,False,0.843872,False,False,False,False,0.713287
2016-11-14,breakout_20d,False,9735,9735.T,"SECOM CO., LTD.",Consumer Goods,0.00790200,0.01236686,True,False,True,1.293093,True,False,True,False,1.022293
2016-11-14,breakout_20d,False,8031,8031.T,"MITSUI & CO., LTD.",Materials,0.00780100,0.01220879,True,True,True,1.367871,True,True,False,False,1.102639
2016-11-14,breakout_20d,False,7832,7832.T,BANDAI NAMCO HOLDINGS INC.,Capital Goods/Others,0.00759400,0.01188483,False,False,False,0.905812,False,False,False,False,0.459017
2016-11-14,breakout_20d,False,4578,4578.T,"OTSUKA HOLDINGS CO., LTD.",Technology,0.00720700,0.01127916,False,False,True,1.395291,False,False,False,False,0.932530
2016-11-14,breakout_20d,False,8766,8766.T,"TOKIO MARINE HOLDINGS, INC.",Financials,0.00717600,0.01123064,True,True,True,1.857657,True,True,True,True,1.173135
2016-11-14,breakout_60d,False,6857,6857.T,ADVANTEST CORP.,Technology,0.10646200,0.16661606,False,False,False,1.090192,False,False,False,False,0.986047
2016-11-14,breakout_60d,False,9983,9983.T,"FAST RETAILING CO., LTD.",Consumer Goods,0.09682100,0.15152762,True,True,False,1.176076,False,False,True,True,1.135021
2016-11-14,breakout_60d,False,8035,8035.T,TOKYO ELECTRON LTD.,Technology,0.07311100,0.11442080,True,True,False,1.062875,False,False,False,False,1.052342
2016-11-14,breakout_60d,False,9984,9984.T,SOFTBANK GROUP CORP.,Technology,0.05584900,0.08740528,False,False,False,0.782449,False,False,False,False,0.734357
2016-11-14,breakout_60d,False,9433,9433.T,KDDI CORP.,Technology,0.02139300,0.03348065,False,False,True,1.521030,False,False,False,False,0.010251
2016-11-14,breakout_60d,False,4063,4063.T,"SHIN-ETSU CHEMICAL CO., LTD.",Materials,0.02048500,0.03205961,False,False,False,0.822091,False,False,False,False,1.000000
2016-11-14,breakout_60d,False,6762,6762.T,TDK CORP.,Technology,0.01930400,0.03021131,False,False,False,0.900586,False,False,False,False,0.851852
