date,close,base_position_v3,market_regime,ret1,ret3,ret5,ret10,ret20,dist_ma20,dist_ma50,dist_ma200,ma50_over_ma200,ma200_slope20,volume_ratio60,breakout20,breakout60,breakdown20,breakdown60,below200,dist_res20,dist_sup20,dist_sup60,future20_return,future20_drawdown,adjustment_label,component_b20_vol_count,component_b60_vol_count,component_vol_down_count,component_bd20_vol_count,weighted_b20_vol,weighted_b60_vol,weighted_vol_down,weighted_bd20_vol,component_above200_breadth,avg_component_vr,regime_bull,regime_range,regime_bear
2017-07-07,19929.08984375,0.00000000,bull,-0.00324950,-0.00515465,-0.00520829,-0.01011193,-0.00420571,-0.00624291,0.00396400,0.06045208,0.05626505,0.01792043,0.87565507,0,0,0,0,0,-0.01914644,0.00879509,0.09352209,0.00636260,-0.00186609,0,1,1,1,1,0.01569411,0.01569411,0.01127916,0.01127916,0.75827196,0.89388760,1,0,0
2017-07-10,20080.98046875,0.00000000,bull,0.00762155,-0.00003239,0.00125548,-0.00359092,0.00865960,0.00154124,0.01075039,0.06762541,0.05627009,0.01784523,0.81829466,0,0,0,0,0,-0.01167082,0.01648368,0.10185643,-0.00423140,-0.00941588,0,1,0,1,1,0.01188483,0,0.03348065,0.03348065,0.90979958,0.88803178,1,0,0
2017-07-11,20195.48046875,0.00000000,bull,0.00570191,0.01007399,0.00814337,-0.00146399,0.01491202,0.00681908,0.01570426,0.07272433,0.05613846,0.01791210,0.74170025,0,0,0,0,0,-0.00603545,0.02227958,0.10813912,-0.02261741,-0.02650394,0,3,2,0,0,0.05909861,0.03263397,0,0,0.77446844,0.82930200,1,0,0
2017-07-12,20098.38085938,0.00000000,bull,-0.00480799,0.00849467,0.00083410,-0.00159109,0.01080600,0.00123774,0.00986225,0.06649305,0.05607775,0.01799761,0.78687891,0,0,0,0,0,-0.01081442,0.01736447,0.10281120,-0.01834181,-0.02180077,0,1,1,1,0,0.02646463,0.02646463,0.01619648,0,0.75827196,0.81028174,1,0,0
2017-07-13,20099.81054688,0.00000000,bull,0.00007113,0.00093771,0.00528907,-0.00595887,0.01351314,0.00077336,0.00901984,0.06555707,0.05603183,0.01804654,0.86352215,0,0,0,0,0,-0.01074405,0.01743684,0.10288965,-0.02799583,-0.03051422,0,0,0,0,0,0,0,0,0,0.75827196,0.78706103,1,0,0
2017-07-14,20118.85937500,0.00000000,bull,0.00094771,-0.00379397,0.00952224,0.00426436,0.00880496,0.00105394,0.00917637,0.06554796,0.05585900,0.01813165,0.78166398,0,0,0,0,0,-0.00980652,0.01320510,0.09775179,-0.01816946,-0.03143215,0,1,0,3,1,0.02715794,0,0.19748156,0.15152762,0.77446844,0.98083366,1,0,0
2017-07-18,19999.91015625,0.00000000,bull,-0.00591232,-0.00489943,-0.00403717,-0.00278676,-0.00338054,-0.00529917,0.00253276,0.05832009,0.05564640,0.01807855,0.87995603,0,0,0,0,0,-0.01566087,0.00721470,0.09126152,-0.01353160,-0.02567160,0,0,0,3,2,0,0,0.18927142,0.16280678,0.75827196,0.90401732,1,0,0
2017-07-19,20020.85937500,0.00000000,bull,0.00104747,-0.00392796,-0.00864654,-0.00057358,-0.01035821,-0.00408924,0.00347804,0.05851959,0.05485078,0.01800123,0.76832095,0,0,0,0,0,-0.01462981,0.00826972,0.08686036,-0.01589485,-0.02669111,0,0,0,0,0,0,0,0,0,0.75827196,0.74171518,1,0,0
2017-07-20,20144.58984375,0.00000000,bull,0.00618008,0.00127892,0.00229914,0.00313515,0.00028804,0.00258811,0.00949962,0.06408346,0.05407019,0.01793018,0.76886478,0,0,0,0,0,-0.00601976,0.01450091,0.08640565,-0.03346703,-0.03531966,0,2,2,2,1,0.05667594,0.05667594,0.17101692,0.15152762,0.75827196,0.93782484,1,0,0
2017-07-21,20099.75000000,0.00000000,bull,-0.00222590,0.00499201,-0.00000301,0.00528604,-0.00053503,0.00034201,0.00700581,0.06074539,0.05336571,0.01782673,0.75274988,0,0,0,0,0,-0.00823226,0.01224273,0.06685830,-0.03515562,-0.03652282,0,1,0,3,0,0.02715794,0,0.08181656,0,0.75827196,0.83502719,1,0,0
2017-07-24,19975.66992188,0.00000000,bull,-0.00617321,-0.00225712,-0.00711718,0.00233729,-0.00779827,-0.00580670,0.00065078,0.05318718,0.05250223,0.01788072,0.78003070,0,0,0,0,0,-0.01435466,0.00599394,0.05875175,-0.02962755,-0.03072341,0,0,0,0,0,0,0,0,0,0.74704131,0.77160420,1,0,0
2017-07-25,19955.19921875,0.00000000,bull,-0.00102478,-0.00940156,-0.00223556,-0.00626370,-0.00983213,-0.00643735,-0.00046657,0.05119842,0.05168910,0.01783078,0.67654297,0,0,0,0,0,-0.01536473,0.00496301,0.04233984,-0.02608636,-0.02972909,0,1,1,1,1,0.03205961,0.03205961,0.03348065,0.03348065,0.73483253,0.77687676,1,0,0
2017-07-26,20050.16015625,0.00000000,bull,0.00475871,-0.00246719,0.00146351,-0.00719568,-0.00864914,-0.00121659,0.00420406,0.05522650,0.05080883,0.01787931,0.83311680,0,0,0,0,0,-0.01067914,0.00974534,0.04730003,-0.03473242,-0.03482467,0,0,0,2,0,0,0,0.19867567,0,0.74704131,0.88044711,1,0,0
2017-07-27,20079.64062500,0.00000000,bull,0.00147034,0.00520487,-0.00322415,-0.00093243,-0.00252203,0.00068796,0.00554929,0.05581909,0.04999237,0.01790454,0.88045182,0,0,0,0,0,-0.00922450,0.01123000,0.04883991,-0.03122721,-0.03624172,0,4,2,1,0,0.31107445,0.03003759,0.03205961,0,0.74704131,1.08942664,1,0,0
2017-07-28,19959.83984375,0.00000000,bull,-0.00596628,0.00023255,-0.00696079,-0.00696378,-0.01288116,-0.00515657,-0.00071508,0.04859789,0.04934826,0.01792643,1.06747561,0,0,0,0,0,-0.01513575,0.00519672,0.04258224,-0.02554827,-0.03045715,0,1,1,6,1,0.01360010,0.01360010,0.37314818,0.01980700,0.74704131,1.29844263,1,0,0
2017-07-31,19925.17968750,0.00000000,bull,-0.00173649,-0.00623339,-0.00252759,-0.00962677,-0.00540347,-0.00623906,-0.00285568,0.04591416,0.04890951,0.01789995,1.37988689,0,0,0,0,0,-0.01364798,0.00345120,0.03052286,-0.02823708,-0.03237914,0,3,1,7,0,0.05067875,0.01948930,0.30929345,0,0.74704131,1.31767193,1,0,0
2017-08-01,19985.78906250,0.00000000,bull,0.00304185,-0.00467397,0.00153293,-0.00070606,-0.00349085,-0.00294704,-0.00015718,0.04826312,0.04842791,0.01790577,1.07798502,0,0,0,0,0,-0.01064764,0.00650355,0.02756124,-0.02397954,-0.03531357,0,2,2,4,0,0.02929420,0.02929420,0.39358276,0,0.77957826,1.02858057,1,0,0
2017-08-02,20080.03906250,0.00000000,bull,0.00471585,0.00602205,0.00149021,0.00295590,0.00238062,0.00192989,0.00424894,0.05234394,0.04789151,0.01791320,0.94194926,0,0,0,0,0,-0.00598201,0.01125007,0.03240706,-0.02160349,-0.03984153,0,3,3,2,0,0.06224588,0.06224588,0.03003759,0,0.81305891,0.99150153,1,0,0
2017-08-03,20029.25976562,0.00000000,bull,-0.00252884,0.00522355,-0.00250905,-0.00572511,-0.00260791,-0.00072273,0.00124190,0.04884302,0.04754209,0.01789365,0.88392504,0,0,0,0,0,-0.00849572,0.00869277,0.02979626,-0.01686478,-0.03740729,0,2,2,2,0,0.02854925,0.02854925,0.18172015,0,0.79686243,0.98304485,1,0,0
2017-08-04,19952.33007812,0.00000000,bull,-0.00384087,-0.00167414,-0.00037624,-0.00733442,-0.00208714,-0.00443076,-0.00288913,0.04394283,0.04696765,0.01789834,0.76221790,0,0,0,0,0,-0.01230396,0.00481852,0.02584095,-0.02225705,-0.03369584,0,1,1,2,1,0.01634046,0.01634046,0.12696763,0.11442080,0.79686243,0.91989449,1,0,0
2017-08-07,20055.89062500,0.00000000,bull,0.00519040,-0.00120261,0.00656009,0.00401592,0.00636260,0.00084084,0.00214685,0.04848958,0.04624345,0.01784447,0.75779940,0,0,0,0,0,-0.00717742,0.01003393,0.03116548,-0.03341064,-0.03868545,0,1,0,1,1,0.01727635,0,0.01188483,0.01188483,0.81305891,0.82039629,1,0,0
2017-08-08,19996.00976562,0.00000000,bull,-0.00298570,-0.00166007,0.00051140,0.00204511,-0.00423140,-0.00246297,-0.00121363,0.04448557,0.04575472,0.01782915,0.81755783,0,0,0,0,0,-0.01014169,0.00523376,0.02808673,-0.03190832,-0.03707439,0,0,0,3,0,0,0,0.04079560,0,0.81305891,0.95918580,1,0,0
2017-08-09,19738.71093750,0.00000000,bull,-0.01286751,-0.01070648,-0.01699838,-0.01553350,-0.02261741,-0.01509004,-0.01437414,0.03021265,0.04523703,0.01771424,1.07029354,0,0,1,0,0,-0.02287870,-0.00770110,0.01485781,-0.01733606,-0.02452242,0,1,0,11,5,0.01366583,0,0.50935418,0.22632660,0.75101492,1.31434475,1,0,0
2017-08-10,19729.74023438,0.00000000,bull,-0.00045447,-0.01626207,-0.01495410,-0.01742563,-0.01834181,-0.01441450,-0.01488196,0.02899925,0.04454411,0.01742703,1.07313891,0,0,0,0,0,-0.02249629,0.00353605,0.01439659,-0.02305757,-0.02484679,0,1,0,7,4,0.01366583,0,0.11507811,0.05462419,0.58439886,1.14917483,1,0,0
2017-08-14,19537.09960938,0.00000000,bull,-0.00976397,-0.02295009,-0.02081113,-0.02117954,-0.02799583,-0.02313827,-0.02457774,0.01822702,0.04388331,0.01718565,1.11803166,0,0,1,0,0,-0.03204060,-0.00626245,0.00449205,0.00044377,-0.01523154,0,1,0,14,5,0.02005584,0,0.23258828,0.06593622,0.58439886,1.18555902,1,0,0
2017-08-15,19753.31054688,0.00000000,bull,0.01106669,0.00073964,-0.01508684,-0.00862573,-0.01816946,-0.01093625,-0.01346493,0.02887833,0.04292119,0.01682337,0.93662483,0,0,0,0,0,-0.02096907,0.01369309,0.01369309,0.00117998,-0.02601038,0,1,1,1,0,0.02005584,0.02005584,0.03205961,0,0.58439886,0.94298853,1,0,0
2017-08-16,19729.27929688,0.00000000,bull,-0.00121657,-0.00002336,-0.01333918,-0.01283461,-0.01353160,-0.01123463,-0.01424767,0.02693963,0.04178260,0.01661217,0.72300453,0,0,0,0,0,-0.02216012,0.01245986,0.01245986,0.00692073,-0.02482401,0,1,1,0,0,0.02005584,0.02005584,0,0,0.58439886,0.80847595,1,0,0
2017-08-17,19702.63085938,0.00000000,bull,-0.00135071,0.00847266,-0.00182788,-0.01879519,-0.01589485,-0.01190008,-0.01514459,0.02488707,0.04064724,0.01639938,0.75023477,0,0,0,0,0,-0.02348090,0.01109233,0.01109233,0.00531952,-0.02350505,0,1,1,1,0,0.01366583,0.01366583,0.01236686,0,0.58439886,0.86820650,1,0,0
2017-08-18,19470.41015625,0.00000000,bull,-0.01178628,-0.01432167,-0.01314412,-0.02790166,-0.03346703,-0.02276630,-0.02648252,0.01219212,0.03972671,0.01608352,1.00057504,0,0,1,1,0,-0.03499042,-0.00082469,-0.00082469,0.02255165,-0.01185854,0,0,0,6,2,0,0,0.23252567,0.17066949,0.55724092,0.98717450,1,0,0
2017-08-21,19393.13085938,0.00000000,bull,-0.00396906,-0.01703805,-0.00736899,-0.02802676,-0.03515562,-0.02499541,-0.02984761,0.00763026,0.03863092,0.01570414,0.78805533,0,0,1,1,0,-0.03882061,-0.00205623,-0.00205623,0.04673046,-0.00792091,1,0,0,0,0,0,0,0,0,0.50788774,0.75565820,1,0,0
2017-08-22,19383.83984375,0.00000000,bull,-0.00047909,-0.01618012,-0.01870424,-0.03350890,-0.02962755,-0.02372838,-0.02981140,0.00660967,0.03754020,0.01527320,0.74037772,0,0,0,0,0,-0.03928110,0.00093926,0.00093926,0.04780379,-0.00744539,1,0,0,0,0,0,0,0,0,0.45855179,0.77324733,1,0,0
2017-08-23,19434.64062500,0.00000000,bull,0.00262078,-0.00183712,-0.01493408,-0.02807406,-0.02608636,-0.01970878,-0.02665548,0.00874032,0.03636513,0.01490587,0.82641728,0,0,0,0,0,-0.03676327,0.00375434,0.00375434,0.04696973,-0.01003986,1,0,0,0,0,0,0,0,0,0.45855179,0.80370664,1,0,0
2017-08-24,19353.76953125,0.00000000,bull,-0.00416118,-0.00202965,-0.01770633,-0.01950185,-0.03473242,-0.02250463,-0.03024538,0.00401913,0.03533317,0.01449852,0.79222485,0,0,1,1,0,-0.04077147,-0.00042246,-0.00042246,0.04870781,-0.00590324,1,0,0,1,0,0,0,0.01290366,0,0.47840261,0.76046317,1,0,0
2017-08-25,19452.60937500,0.00000000,range,0.00510701,0.00354778,-0.00091425,-0.01404635,-0.03122721,-0.01578169,-0.02476021,0.00864660,0.03425497,0.01408045,0.74247808,0,0,0,0,0,-0.03587268,0.00520307,0.00520307,0.04857809,-0.01095431,1,1,0,0,0,0.01980700,0,0,0,0.49061139,0.71578643,0,1,0
2017-08-28,19449.90039062,0.00000000,range,-0.00013926,0.00078518,0.00292730,-0.00446326,-0.02554827,-0.01435527,-0.02447453,0.00790044,0.03318722,0.01379856,0.73689233,0,0,0,0,0,-0.03300383,0.00506309,0.00506309,0.04525931,-0.01081655,1,0,0,0,0,0,0,0,0,0.50788774,0.73320764,0,1,0
2017-08-29,19362.55078125,0.00000000,range,-0.00449101,0.00045372,-0.00109829,-0.01978199,-0.02823708,-0.01751235,-0.02848342,0.00271287,0.03211093,0.01363075,0.80001422,0,0,0,0,0,-0.03734661,0.00054934,0.00054934,0.04671389,-0.00635408,1,0,0,2,0,0,0,0.17133463,0,0.50788774,0.85129213,0,1,0
2017-08-30,19506.53906250,0.00000000,range,0.00743643,0.00277236,0.00369950,-0.01128983,-0.02397954,-0.00879126,-0.02068812,0.00959820,0.03092612,0.01339944,0.99252185,0,0,0,0,0,-0.03018791,0.01174893,0.01174893,0.04391196,-0.01368872,1,0,0,0,0,0,0,0,0,0.50788774,0.95242378,0,1,0
2017-08-31,19646.24023438,0.00000000,range,0.00716176,0.01009465,0.01511182,-0.00286209,-0.02160349,-0.00047540,-0.01311841,0.01621460,0.02972293,0.01318132,1.05986792,0,0,0,0,0,-0.02324234,0.01899483,0.01899483,0.03614122,-0.02070222,1,1,0,1,0,0.02646463,0,0.01290366,0,0.50788774,1.02684654,0,1,0
2017-09-01,19691.47070312,0.00000000,range,0.00230225,0.01698743,0.01227914,0.01135367,-0.01686478,0.00293248,-0.01026551,0.01766070,0.02821586,0.01325964,0.86022282,0,0,0,0,0,-0.01963714,0.02134081,0.02134081,0.03602111,-0.02295162,1,0,0,2,1,0,0,0.03874072,0.01360010,0.50788774,0.88421176,0,1,0
2017-09-04,19508.25000000,0.00000000,range,-0.00930457,0.00008771,0.00300000,0.00593608,-0.02225705,-0.00554392,-0.01903346,0.00758073,0.02713057,0.01302825,0.77958792,0,0,0,0,0,-0.02875900,0.01183767,0.01183767,0.05668475,-0.01377522,1,0,0,0,0,0,0,0,0,0.46072404,0.81932558,0,1,0
2017-09-05,19385.81054688,0.00000000,range,-0.00627629,-0.01325596,0.00120128,0.00010167,-0.03341064,-0.01066562,-0.02459950,0.00070551,0.02594320,0.01274437,0.85201383,0,0,0,0,0,-0.03485479,0.00548708,0.00548708,0.06400814,-0.00754629,1,0,0,2,1,0,0,0.03365594,0.01360010,0.46072404,0.91770848,0,1,0
2017-09-06,19357.97070312,0.00000000,range,-0.00143609,-0.01693627,-0.00761634,-0.00394501,-0.03190832,-0.01039432,-0.02526769,-0.00117326,0.02471903,0.01234553,0.98387993,0,0,0,0,1,-0.03580402,0.00404311,0.00404311,0.06563652,-0.00611899,1,1,1,6,0,0.02005584,0.02005584,0.25021050,0,0.49278365,1.33585631,0,1,0
2017-09-07,19396.51953125,0.00000000,range,0.00199137,-0.00572734,-0.01271086,0.00220887,-0.01733606,-0.00680388,-0.02254370,0.00037966,0.02345205,0.01196862,0.91450478,0,0,0,0,0,-0.02751327,0.00736702,0.00736702,0.06672287,-0.00809424,1,1,0,2,2,0.01727635,0,0.03637126,0.03637126,0.46072404,1.00201276,0,1,0
2017-09-08,19274.82031250,0.00000000,range,-0.00627428,-0.00572533,-0.02115893,-0.00913960,-0.02305757,-0.01217004,-0.02786472,-0.00629018,0.02219294,0.01163640,1.19370672,0,0,0,0,1,-0.02799112,0.00104652,0.00104652,0.08034780,0.00842137,1,0,0,17,6,0,0,0.52701552,0.31932372,0.37331877,1.76622874,0,1,0
2017-09-11,19545.76953125,0.00000000,range,0.01405716,0.00970137,0.00192326,0.00492903,0.00044377,0.00288513,-0.01334773,0.00731187,0.02093909,0.01128449,0.87903496,0,0,0,0,0,-0.01404096,0.01591776,0.01591776,0.06832681,0.00885262,1,4,2,1,0,0.05992651,0.02621266,0.01914186,0,0.65939972,1.03610000,0,1,0
2017-09-12,19776.61914062,0.00000000,range,0.01181072,0.01959628,0.02015952,0.02138501,0.00117998,0.01470736,-0.00101436,0.01879459,0.01982906,0.01108937,1.00945073,0,0,0,0,0,-0.00239607,0.02791648,0.02791648,0.05957042,0.00055779,1,1,0,2,0,0.16661606,0,0.03557936,0,0.67559620,1.12990941,0,1,0
2017-09-13,19865.82031250,0.00000000,range,0.00451044,0.03066176,0.02623465,0.01841850,0.00692073,0.01922318,0.00375192,0.02294962,0.01912594,0.01084822,0.95694683,1,0,0,0,0,0.00372674,0.03255283,0.03255283,0.06490340,-0.00393490,1,3,2,1,0,0.06578128,0.03372167,0.01360010,0,0.67559620,0.88792478,0,1,0
2017-09-14,19807.43945312,0.00000000,range,-0.00293876,0.01338755,0.02118524,0.00820509,0.00531952,0.01587211,0.00099431,0.01949644,0.01848375,0.01063519,1.06017462,0,0,0,0,0,-0.00409277,0.02951840,0.02951840,0.07310996,-0.00099907,1,2,1,4,0,0.13076126,0.01634046,0.07523405,0,0.67559620,1.03898666,0,1,0
2017-09-15,19909.50000000,0.00000000,bull,0.00515264,0.00671909,0.03292792,0.01107227,0.02255165,0.02083216,0.00638084,0.02436095,0.01786610,0.01040432,1.26743813,0,0,0,0,0,-0.00044635,0.03482314,0.03482314,0.07165520,0.01067330,1,7,4,9,0,0.23029864,0.06225527,0.17003096,0,0.72189600,1.51911124,1,0,0
2017-09-19,20299.38085938,0.00000000,bull,0.01958265,0.02182445,0.03855624,0.04055366,0.04673046,0.03965244,0.02626704,0.04401019,0.01728902,0.01025574,1.36499633,1,1,0,0,0,0.01836016,0.05508772,0.05508772,0.05239913,-0.00422282,1,15,7,2,0,0.63650961,0.20605165,0.02555066,0,0.79795482,1.47225114,1,0,0
2017-09-20,20310.46093750,0.50011200,bull,0.00054583,0.02539558,0.02699358,0.04769728,0.04780379,0.03781145,0.02651031,0.04405852,0.01709502,0.01022061,1.12585504,0,0,0,0,0,-0.00050777,0.05566363,0.05566363,0.05603312,-0.00476606,1,6,3,8,2,0.29887193,0.04424492,0.14490912,0.03169183,0.75210731,1.29305817,1,0,0
2017-09-21,20347.48046875,0.50056800,bull,0.00182268,0.02199857,0.02424567,0.05111640,0.04696973,0.03724747,0.02798503,0.04542319,0.01696344,0.01023259,1.29485150,1,1,0,0,0,0.00039880,0.05758777,0.05758777,0.05456008,-0.00657675,1,4,1,8,0,0.07581624,0.01828579,0.19359246,0,0.77957826,1.22433793,1,0,0
2017-09-22,20296.44921875,0.84926500,bull,-0.00250799,-0.00014442,0.02468819,0.04639645,0.04870781,0.03224437,0.02513080,0.04225534,0.01670474,0.01023488,1.05815802,0,0,0,0,0,-0.00902387,0.05493535,0.05493535,0.06898749,-0.00407899,1,1,0,6,0,0.01127916,0,0.08861348,0,0.73426286,1.25121344,1,0,0
2017-09-25,20397.58007812,0.84990000,bull,0.00498269,0.00428937,0.02451493,0.05825008,0.04857809,0.03490688,0.03013364,0.04696919,0.01634307,0.01019661,0.91753625,0,0,0,0,0,-0.00408615,0.06019176,0.06019176,0.06900769,-0.00901675,1,0,0,0,0,0,0,0,0,0.81305891,0.90854085,1,0,0
2017-09-26,20330.18945312,0.84947700,bull,-0.00330385,-0.00084979,0.00151771,0.04013247,0.04525931,0.02902089,0.02642004,0.04298244,0.01613608,0.01010073,1.05912520,0,0,0,0,0,-0.00737650,0.05668904,0.05668904,0.06775292,-0.00573184,1,0,0,7,2,0,0,0.35625526,0.03213160,0.79795482,1.11773478,1,0,0
2017-09-27,20267.05078125,0.84907900,bull,-0.00310566,-0.00144845,-0.00213733,0.02479856,0.04671389,0.02354484,0.02299435,0.03919545,0.01583693,0.00996737,0.71220605,0,0,0,0,0,-0.01045925,0.05340732,0.05340732,0.07266615,0.00088862,1,0,0,1,0,0,0,0.02005584,0,0.75210731,0.84398581,1,0,0
2017-09-28,20363.10937500,0.84968400,bull,0.00473964,-0.00168994,0.00076810,0.02503240,0.04391196,0.02605258,0.02768924,0.04361076,0.01549255,0.00988958,0.95004713,0,0,0,0,0,-0.00576918,0.05840010,0.05840010,0.08080003,-0.00383285,1,2,1,1,0,0.03194067,0.02005584,0.15152762,0,0.76721140,1.28886767,1,0,0
2017-09-29,20356.27929688,0.84964100,bull,-0.00033541,0.00128331,0.00294781,0.02770877,0.03614122,0.02349968,0.02696805,0.04276200,0.01537920,0.00976237,0.96237937,0,0,0,0,0,-0.00610266,0.05804510,0.05804510,0.08132088,0.00034387,1,0,0,9,0,0,0,0.17098093,0,0.75210731,1.69057362,1,0,0
2017-10-02,20400.77929688,0.84992000,bull,0.00218606,0.00659832,0.00015684,0.02467562,0.03602111,0.02390942,0.02886485,0.04461591,0.01530915,0.00928768,0.76667171,0,0,0,0,0,-0.00392994,0.06035804,0.06035804,0.07895924,0.00183280,1,1,0,1,0,0.02715794,0,0.01634046,0,0.75210731,0.84784779,1,0,0
2017-10-03,20614.07031250,0.85124200,bull,0.01045504,0.01232429,0.01396351,0.01550242,0.05668475,0.03277609,0.03935311,0.05515801,0.01520649,0.00903862,0.82988183,1,1,0,0,0,0.00648401,0.07144413,0.07144413,0.08761054,-0.00106193,1,4,3,0,0,0.35820529,0.20667766,0,0,0.77737783,1.07288199,1,0,0
2017-10-04,20626.66015625,0.85131900,bull,0.00061074,0.01328243,0.01774355,0.01556829,0.06400814,0.03055211,0.03944878,0.05540834,0.01535386,0.00885957,0.84104129,0,0,0,0,0,-0.00008341,0.07209851,0.07209851,0.09271782,-0.00118295,1,1,1,2,0,0.16661606,0.16661606,0.16389448,0,0.81085848,0.98998394,1,0,0
2017-10-05,20628.56054688,0.85133100,bull,0.00009213,0.01116532,0.01303589,0.01381400,0.06563652,0.02746215,0.03886294,0.05513410,0.01566247,0.00876870,0.65797784,0,0,0,0,0,-0.00292519,0.07219728,0.07219728,0.09306462,0.00148289,1,0,0,1,0,0,0,0.01643749,0,0.81085848,0.79600739,1,0,0
2017-10-06,20690.71093750,0.85171100,bull,0.00301283,0.00371788,0.01642892,0.01942516,0.06672287,0.02730706,0.04128664,0.05794103,0.01599404,0.00868369,0.87632536,1,1,0,0,0,0.00007883,0.07542763,0.07542763,0.10859408,-0.00133542,1,3,2,1,0,0.18777994,0.03625232,0.02646463,0,0.79795482,1.00870688,1,0,0
2017-10-10,20823.50976562,0.85251700,bull,0.00641828,0.00954346,0.02072129,0.02088138,0.08034780,0.03058945,0.04729469,0.06434564,0.01628094,0.00864999,0.90427887,1,1,0,0,0,0.00493985,0.08233003,0.08233003,0.10038224,-0.00169955,1,7,5,4,1,0.18755928,0.15605056,0.06693783,0.01220879,0.79248192,1.23166756,1,0,0
2017-10-11,20881.26953125,0.85286500,bull,0.00277378,0.01225044,0.01296198,0.02710649,0.06832681,0.02950265,0.04941444,0.06691007,0.01667180,0.00864946,0.92677478,1,1,0,0,0,0.00276653,0.07429739,0.08533217,0.09517819,0.00171300,1,3,3,2,0,0.13461906,0.13461906,0.04991815,0,0.79248192,0.91817736,1,0,0
2017-10-12,20954.72070312,1.00000000,bull,0.00351756,0.01275982,0.01590469,0.03393044,0.05957042,0.02973392,0.05213139,0.07025569,0.01722627,0.00862310,0.93093267,1,1,0,0,0,0.00269449,0.06267724,0.08914990,0.08240144,-0.00103655,0,5,5,2,0,0.27550449,0.27550449,0.02766814,0,0.77737783,1.10492166,1,0,0
2017-10-13,21155.17968750,1.00000000,bull,0.00956629,0.01592767,0.02552864,0.03889732,0.06490340,0.03658411,0.06109935,0.08009131,0.01789838,0.00856522,1.28012048,1,1,0,0,0,0.00765820,0.06911024,0.09956902,0.05794375,0.00154808,0,7,7,2,0,0.36749999,0.36749999,0.03295950,0,0.96238611,1.76366107,1,0,0
2017-10-16,21255.56054688,1.00000000,bull,0.00474498,0.01792473,0.02729967,0.04417709,0.07310996,0.03822306,0.06488505,0.08474261,0.01864761,0.00856348,1.18122510,1,1,0,0,0,0.00208717,0.07418315,0.10478645,0.05290141,-0.00117102,0,3,2,3,0,0.22725466,0.19377400,0.20313287,0,0.96238611,1.08974722,1,0,0
2017-10-17,21336.11914062,1.00000000,bull,0.00379000,0.01820107,0.02461686,0.04584824,0.07165520,0.03848516,0.06766341,0.08834616,0.01937197,0.00865126,1.06259823,0,0,0,0,0,-0.00051301,0.07825430,0.10897359,0.03244269,-0.00086469,0,3,2,1,0,0.07750334,0.04544373,0.08740528,0,0.96238611,0.97725078,1,0,0
2017-10-18,21363.05078125,1.00000000,bull,0.00126226,0.00982601,0.02307241,0.03633346,0.05239913,0.03619846,0.06761473,0.08918116,0.02020057,0.00875360,0.83419392,0,0,0,0,0,-0.00144481,0.06167631,0.11037340,0.04625128,0.00000229,0,2,1,0,0,0.04496327,0.01290366,0,0,0.95768319,1.01339216,1,0,0
2017-10-19,21448.51953125,1.00000000,bull,0.00400077,0.00907805,0.02356504,0.03984452,0.05603312,0.03766726,0.07037678,0.09299262,0.02112886,0.00875373,0.97185526,1,1,0,0,0,0.00213803,0.06109034,0.11481576,0.04421197,-0.00398256,0,2,2,0,0,0.14648041,0.14648041,0,0,0.94257910,0.91521540,1,0,0
2017-10-20,21457.64062500,1.00000000,bull,0.00042526,0.00569558,0.01429725,0.04019088,0.05456008,0.03525854,0.06934561,0.09288747,0.02201520,0.00876037,0.98387004,0,0,0,0,0,-0.00214887,0.06154157,0.11528984,0.03747472,0.00731064,0,2,2,1,0,0.14648041,0.14648041,0.01727635,0,0.95380975,1.05205062,1,0,0
2017-10-23,21696.65039062,1.00000000,bull,0.01113868,0.01561573,0.02075174,0.04861793,0.06898749,0.04399406,0.07968380,0.10441040,0.02290170,0.00882601,1.00040062,1,1,0,0,0,0.00896587,0.07336574,0.12771269,0.03317701,-0.00231053,0,9,7,0,0,0.26968102,0.24270775,0,0,0.96891384,1.16559726,1,0,0
2017-10-24,21805.16992188,1.00000000,bull,0.00500167,0.01662821,0.02198388,0.04714192,0.06900769,0.04569312,0.08297370,0.10920530,0.02422183,0.00902701,1.00919181,1,1,0,0,0,0.00375492,0.07873437,0.13335314,0.03292708,-0.00719189,0,4,3,1,0,0.05731917,0.04221508,0.02715794,0,0.98872084,1.08138043,1,0,0
