config_name,sample_count,terminal_capital,total_return,max_drawdown,return_drawdown_ratio,cagr,win_rate,avg_trade_return,median_trade_return,avg_hold_trading_days,median_hold_trading_days,total_hold_trading_days,return_per_hold_day,partial_exit_ratio,anchor_return_threshold,anchor_window_end_day,trailing_drawdown,trailing_start_offset,unmet_exit_day
p0.50_thr0.015_win20_dd0.015_off2_unmet30,56,2031765.286757286,1.031765286757286,-0.1472114494008746,7.008729898091446,0.07117266614376261,0.7142857142857143,0.012976143499471496,0.009167746369197732,21.928571428571427,24.5,1228.0,0.0005917459576306219,0.5,0.015,20,0.015,2,30
p0.50_thr0.015_win20_dd0.015_off2_unmet45,52,2020380.7006338648,1.020380700633865,-0.1472114494008746,6.931394974960438,0.07058906738548121,0.7115384615384616,0.013838551997976952,0.011538987549842838,25.96153846153846,24.0,1350.0,0.0005330405214035566,0.5,0.015,20,0.015,2,45
p0.50_thr0.015_win20_dd0.015_off2_unmet60,50,2043604.899379093,1.0436048993790932,-0.1472114494008746,7.089155793427661,0.07177646656345993,0.72,0.014628640890776862,0.013859110168858907,28.6,24.0,1430.0,0.0005114909402369533,0.5,0.015,20,0.015,2,60
p0.60_thr0.005_win15_dd0.008_off0_unmet20,61,2101899.134020892,1.1018991340208921,-0.14271275123632376,7.721097971100096,0.07470407835172899,0.6885245901639344,0.012473118015863432,0.008341041243247305,16.098360655737704,19.0,982.0,0.0007748067199263435,0.6,0.005,15,0.008,0,20
p0.60_thr0.005_win15_dd0.008_off0_unmet30,61,2113424.8920454993,1.1134248920454994,-0.14271275123632376,7.8018599066998195,0.07527422108214354,0.7049180327868853,0.01256775766554143,0.00956131584796327,18.34426229508197,19.0,1119.0,0.0006851056457533756,0.6,0.005,15,0.008,0,30
p0.60_thr0.005_win15_dd0.008_off0_unmet45,59,2195529.2892051474,1.1955292892051474,-0.14271275123632376,8.377172178717391,0.07925629366937148,0.6779661016949152,0.013671219100682004,0.011422527386112713,19.88135593220339,19.0,1173.0,0.0006876401764196404,0.6,0.005,15,0.008,0,45
p0.60_thr0.005_win15_dd0.008_off0_unmet60,58,2289880.73342062,1.2898807334206204,-0.14271275123632388,9.038300517973017,0.0836695729511816,0.6896551724137931,0.014671095038464314,0.013490119754397293,21.586206896551722,19.0,1252.0,0.0006796513675965896,0.6,0.005,15,0.008,0,60
p0.60_thr0.005_win15_dd0.008_off2_unmet20,60,2099087.866335326,1.099087866335326,-0.14271275123632376,7.701399186925507,0.07456458563169632,0.7166666666666667,0.012649109142620813,0.008411912116495602,16.85,21.0,1011.0,0.0007506889698884755,0.6,0.005,15,0.008,2,20
p0.60_thr0.005_win15_dd0.008_off2_unmet30,60,2140478.104121941,1.1404781041219412,-0.14271275123632376,7.991423991493078,0.07660150597270854,0.7166666666666667,0.012990595360991395,0.008723090709278947,19.7,22.0,1182.0,0.0006594210843142841,0.6,0.005,15,0.008,2,30
p0.60_thr0.005_win15_dd0.008_off2_unmet45,58,2209784.1069164746,1.2097841069164748,-0.14271275123632376,8.477056860274137,0.07993391515958748,0.6896551724137931,0.014015869660547072,0.013490119754397293,21.43103448275862,22.0,1243.0,0.0006539987452226308,0.6,0.005,15,0.008,2,45
p0.60_thr0.005_win15_dd0.008_off2_unmet60,57,2304748.142658148,1.304748142658148,-0.14271275123632376,9.142477678799445,0.08434996536142969,0.7017543859649122,0.01503933378249863,0.013763198203697535,23.19298245614035,22.0,1322.0,0.0006484432871425279,0.6,0.005,15,0.008,2,60
p0.60_thr0.005_win15_dd0.010_off0_unmet20,61,2104531.6304572127,1.1045316304572128,-0.14271275123632388,7.739544090409789,0.07483454793210309,0.6885245901639344,0.01249422245296698,0.008341041243247305,16.37704918032787,21.0,999.0,0.0007629104801110968,0.6,0.005,15,0.01,0,20
p0.60_thr0.005_win15_dd0.010_off0_unmet30,60,2108201.807155615,1.108201807155615,-0.14271275123632388,7.765261320766624,0.07501620040813939,0.7,0.012738568777851943,0.010035265983072228,19.333333333333332,21.0,1160.0,0.0006588914885095833,0.6,0.005,15,0.01,0,30
p0.60_thr0.005_win15_dd0.010_off0_unmet45,58,2193613.7431783592,1.1936137431783593,-0.14271275123632388,8.3637497899666,0.0791649330579205,0.6724137931034483,0.013893334895808001,0.013105650856058925,21.689655172413794,21.0,1258.0,0.0006405512114124515,0.6,0.005,15,0.01,0,45
p0.60_thr0.005_win15_dd0.010_off0_unmet60,57,2265798.507695811,1.265798507695811,-0.14271275123632376,8.869554379199966,0.08255896271217478,0.6842105263157895,0.014742200734445054,0.0135369522733104,23.350877192982455,21.0,1331.0,0.0006313339157500887,0.6,0.005,15,0.01,0,60
p0.60_thr0.005_win15_dd0.010_off2_unmet20,60,2104545.0441118553,1.1045450441118554,-0.14271275123632376,7.739638080992461,0.07483521235094437,0.7166666666666667,0.012697232799022294,0.008411912116495602,16.883333333333333,21.0,1013.0,0.0007520572240289612,0.6,0.005,15,0.01,2,20
p0.60_thr0.005_win15_dd0.010_off2_unmet30,60,2173868.9295732537,1.1738689295732536,-0.14271275123632376,8.225396255092841,0.07821899624597739,0.7333333333333333,0.013255378873684553,0.010516816238187721,20.15,22.5,1209.0,0.0006578351798354617,0.6,0.005,15,0.01,2,30
p0.60_thr0.005_win15_dd0.010_off2_unmet45,57,2231202.336395232,1.2312023363952318,-0.14271275123632376,8.627136157976764,0.08094467442445863,0.7017543859649122,0.014436957970127373,0.0135369522733104,22.75438596491228,23.0,1297.0,0.0006344692400133079,0.6,0.005,15,0.01,2,45
p0.60_thr0.005_win15_dd0.010_off2_unmet60,56,2312991.504901983,1.3129915049019827,-0.14271275123632376,9.200239596865087,0.08472550862068329,0.7142857142857143,0.015376469050552125,0.01386228688882463,24.339285714285715,22.5,1363.0,0.0006317551480784439,0.6,0.005,15,0.01,2,60
p0.60_thr0.005_win15_dd0.012_off0_unmet20,62,2070751.5832307949,1.0707515832307948,-0.14271275123632376,7.502844517780295,0.0731490641721746,0.6774193548387096,0.012028440301111809,0.006308040172812723,16.080645161290324,21.0,997.0,0.0007480073206308246,0.6,0.005,15,0.012,0,20
p0.60_thr0.005_win15_dd0.012_off0_unmet30,60,2127555.2364169764,1.1275552364169763,-0.14271275123632376,7.900872393314122,0.07596938560829014,0.7,0.012895899755500224,0.008231560745558354,19.983333333333334,22.5,1199.0,0.0006453327650792439,0.6,0.005,15,0.012,0,30
p0.60_thr0.005_win15_dd0.012_off0_unmet45,57,2210407.9403933333,1.2104079403933334,-0.14271275123632388,8.48142811281782,0.07996347966174278,0.6666666666666666,0.014278367486617915,0.012742866642943574,22.19298245614035,21.0,1265.0,0.0006433730804246807,0.6,0.005,15,0.012,0,45
p0.60_thr0.005_win15_dd0.012_off0_unmet60,56,2288606.0308258296,1.2886060308258296,-0.14271275123632365,9.029368571922324,0.08361105191929186,0.6785714285714286,0.015192275920419048,0.013465327173612873,24.017857142857142,21.0,1345.0,0.0006325408561661462,0.6,0.005,15,0.012,0,60
p0.60_thr0.005_win15_dd0.012_off2_unmet20,58,2127656.925697097,1.1276569256970972,-0.14271275123632365,7.901584938473828,0.07597437324462519,0.7413793103448276,0.01332445039304304,0.009581810806233847,17.56896551724138,21.0,1019.0,0.0007584083638827245,0.6,0.005,15,0.012,2,20
p0.60_thr0.005_win15_dd0.012_off2_unmet30,56,2100919.52224863,1.1009195222486299,-0.14458299359820936,7.614446864394324,0.07465548998106519,0.7321428571428571,0.013564569570798605,0.010516816238187721,21.803571428571427,24.0,1221.0,0.0006221260409211482,0.6,0.005,15,0.012,2,30
p0.60_thr0.005_win15_dd0.012_off2_unmet45,53,2195915.1860515256,1.1959151860515256,-0.14458299359820936,8.271478936000788,0.07927469003490817,0.7169811320754716,0.0152028729687487,0.0135369522733104,24.58490566037736,24.0,1303.0,0.0006183824001102695,0.6,0.005,15,0.012,2,45
p0.60_thr0.005_win15_dd0.012_off2_unmet60,52,2317735.9377709255,1.3177359377709257,-0.14458299359820925,9.114045192845188,0.08494110335600658,0.7307692307692307,0.016580148121626673,0.015670228433402697,26.884615384615383,24.0,1398.0,0.0006167150946527804,0.6,0.005,15,0.012,2,60
p0.60_thr0.005_win15_dd0.015_off0_unmet20,62,2080009.4793488386,1.0800094793488384,-0.14271275123632388,7.567715358247187,0.07361345025385768,0.6774193548387096,0.012101398684994994,0.006308040172812723,16.129032258064516,21.0,1000.0,0.0007502867184696896,0.6,0.005,15,0.015,0,20
p0.60_thr0.005_win15_dd0.015_off0_unmet30,60,2201746.5864455607,1.2017465864455605,-0.14271275123632365,8.420737292461983,0.07955232812185353,0.7,0.013496197466167339,0.008231560745558354,20.516666666666666,23.5,1231.0,0.0006578162859220474,0.6,0.005,15,0.015,0,30
p0.60_thr0.005_win15_dd0.015_off0_unmet45,58,2232479.287349163,1.2324792873491632,-0.14271275123632388,8.63608385846511,0.08100465856473016,0.6551724137931034,0.014212846094510423,0.012159516419877704,23.396551724137932,22.5,1357.0,0.0006074761042605782,0.6,0.005,15,0.015,0,45
p0.60_thr0.005_win15_dd0.015_off0_unmet60,57,2309246.8755096276,1.3092468755096278,-0.14271275123632388,9.174000670350699,0.08455506441866656,0.6666666666666666,0.015092816969845449,0.013393702073915348,25.105263157894736,22.0,1431.0,0.0006011813887359822,0.6,0.005,15,0.015,0,60
p0.60_thr0.005_win15_dd0.015_off2_unmet20,58,2127782.970054357,1.1277829700543567,-0.14271275123632388,7.902468141664614,0.0759805551453605,0.7413793103448276,0.013325474153702893,0.009581810806233847,17.603448275862068,21.0,1021.0,0.0007569809019733279,0.6,0.005,15,0.015,2,20
p0.60_thr0.005_win15_dd0.015_off2_unmet30,56,2152892.106949459,1.1528921069494587,-0.14458299359820925,7.9739122718215585,0.0772054982616428,0.7321428571428571,0.014027610032465753,0.010516816238187721,22.196428571428573,24.5,1243.0,0.0006319759950266148,0.6,0.005,15,0.015,2,30
p0.60_thr0.005_win15_dd0.015_off2_unmet45,54,2198756.1910457397,1.1987561910457396,-0.14458299359820936,8.291128584438066,0.07941003583367912,0.7037037037037037,0.014951168011269852,0.013068284358429461,25.64814814814815,24.0,1385.0,0.000582933626432182,0.6,0.005,15,0.015,2,45
p0.60_thr0.005_win15_dd0.015_off2_unmet60,53,2315976.6738273804,1.3159766738273806,-0.14458299359820925,9.101877344471305,0.08486120607432457,0.7169811320754716,0.016258583472276503,0.015590994162033422,28.09433962264151,24.0,1489.0,0.0005787138509272361,0.6,0.005,15,0.015,2,60
p0.60_thr0.005_win18_dd0.008_off0_unmet20,61,2102394.8815426226,1.1023948815426228,-0.14271275123632376,7.724571714808601,0.07472865944770168,0.7049180327868853,0.012475743604105157,0.008341041243247305,16.098360655737704,19.0,982.0,0.0007749698165482838,0.6,0.005,18,0.008,0,20
p0.60_thr0.005_win18_dd0.008_off0_unmet30,61,2057184.6961595519,1.0571846961595517,-0.14271275123632365,7.407780222868229,0.07246513627616324,0.7049180327868853,0.012106757862740233,0.00956131584796327,17.868852459016395,19.0,1090.0,0.0006775341556212424,0.6,0.005,18,0.008,0,30
p0.60_thr0.005_win18_dd0.008_off0_unmet45,59,2082732.3720271986,1.0827323720271984,-0.14271275123632376,7.586794891468797,0.07374967829343193,0.6779661016949152,0.01273331511978805,0.011422527386112713,19.050847457627118,19.0,1124.0,0.0006683857580671663,0.6,0.005,18,0.008,0,45
p0.60_thr0.005_win18_dd0.008_off0_unmet60,59,2123320.660608595,1.1233206606085946,-0.14271275123632376,7.871200371916612,0.07576149757507378,0.6949152542372882,0.013067684445789682,0.011422527386112713,19.83050847457627,19.0,1170.0,0.0006589687028218729,0.6,0.005,18,0.008,0,60
p0.60_thr0.005_win18_dd0.008_off2_unmet20,60,2099582.950800029,1.0995829508000292,-0.14271275123632376,7.7048682845388194,0.07458916353713119,0.7333333333333333,0.012651778490666565,0.008411912116495602,16.85,21.0,1011.0,0.0007508473881701226,0.6,0.005,18,0.008,2,20
p0.60_thr0.005_win18_dd0.008_off2_unmet30,60,2085618.2458102282,1.0856182458102284,-0.14271275123632376,7.607016446711966,0.07389388493841964,0.7166666666666667,0.012538737697898093,0.008723090709278947,19.333333333333332,22.0,1160.0,0.0006485553981671427,0.6,0.005,18,0.008,2,30
p0.60_thr0.005_win18_dd0.008_off2_unmet45,58,2096254.8380907143,1.0962548380907142,-0.14271275123632376,7.68154792472175,0.0744238424019874,0.6896551724137931,0.013061794921361839,0.013490119754397293,20.586206896551722,22.0,1194.0,0.0006344925506189168,0.6,0.005,18,0.008,2,45
p0.60_thr0.005_win18_dd0.008_off2_unmet60,58,2137106.652491504,1.1371066524915037,-0.14271275123632388,7.96779995228683,0.07643692482380038,0.7068965517241379,0.013401929235742814,0.013490119754397293,21.379310344827587,22.0,1240.0,0.000626864431994422,0.6,0.005,18,0.008,2,60
p0.60_thr0.005_win18_dd0.010_off0_unmet20,61,2105027.9988715253,1.1050279988715253,-0.14271275123632388,7.743022184763745,0.07485913201223249,0.7049180327868853,0.012496848041208701,0.008341041243247305,16.37704918032787,21.0,999.0,0.0007630708013150458,0.6,0.005,18,0.01,0,20
p0.60_thr0.005_win18_dd0.010_off0_unmet30,60,2042998.6484271025,1.0429986484271025,-0.14271275123632376,7.308377418216535,0.07174562560958031,0.7,0.012193185078025002,0.010035265983072228,18.9,21.0,1134.0,0.0006451420676203705,0.6,0.005,18,0.01,0,30
p0.60_thr0.005_win18_dd0.010_off0_unmet45,58,2069715.0441965647,1.0697150441965646,-0.14271275123632376,7.495581403410692,0.07309695360582058,0.6724137931034483,0.012843476001119049,0.013105650856058925,20.879310344827587,21.0,1211.0,0.0006151293212757265,0.6,0.005,18,0.01,0,45
p0.60_thr0.005_win18_dd0.010_off0_unmet60,58,2099909.0750637166,1.0999090750637168,-0.14271275123632376,7.7071534641101085,0.07460535074649233,0.6896551724137931,0.013099182154869339,0.013105650856058925,21.810344827586206,21.0,1265.0,0.0006005949130295823,0.6,0.005,18,0.01,0,60
p0.60_thr0.005_win18_dd0.010_off2_unmet20,60,2105041.415689871,1.1050414156898714,-0.14271275123632388,7.743116197514741,0.0748597964462705,0.7333333333333333,0.012699902147068046,0.008411912116495602,16.883333333333333,21.0,1013.0,0.000752215329540062,0.6,0.005,18,0.01,2,20
p0.60_thr0.005_win18_dd0.010_off2_unmet30,60,2108049.1413169987,1.1080491413169988,-0.142712751236324,7.764191578663732,0.07500865002822765,0.7333333333333333,0.012721212079406413,0.010516816238187721,19.866666666666667,22.0,1192.0,0.0006403294670842154,0.6,0.005,18,0.01,2,30
p0.60_thr0.005_win18_dd0.010_off2_unmet45,57,2105180.575497634,1.1051805754976338,-0.14271275123632354,7.744091301747261,0.07486668775871475,0.7017543859649122,0.013368680498338616,0.0135369522733104,21.92982456140351,22.0,1250.0,0.0006096118307242409,0.6,0.005,18,0.01,2,45
p0.60_thr0.005_win18_dd0.010_off2_unmet60,57,2143646.8579142652,1.1436468579142653,-0.14271275123632376,8.01362771025593,0.07675597893961017,0.7192982456140351,0.013693498069297764,0.0135369522733104,22.75438596491228,22.0,1297.0,0.0006017959829992079,0.6,0.005,18,0.01,2,60
p0.60_thr0.005_win18_dd0.012_off0_unmet20,62,2071239.9843861535,1.0712399843861533,-0.14271275123632376,7.506266784894674,0.07317360970119124,0.6935483870967742,0.012031023541156087,0.006308040172812723,16.080645161290324,21.0,997.0,0.0007481679634420034,0.6,0.005,18,0.012,0,20
p0.60_thr0.005_win18_dd0.012_off0_unmet30,60,2057316.681429717,1.0573166814297168,-0.14271275123632376,7.4087050545249715,0.07247180945390541,0.7,0.01231448662500889,0.008231560745558354,19.7,21.5,1182.0,0.0006251008439090807,0.6,0.005,18,0.012,0,30
p0.60_thr0.005_win18_dd0.012_off0_unmet45,57,2046927.0493246699,1.0469270493246698,-0.14271275123632365,7.335904046801131,0.07194532309618529,0.6666666666666666,0.012874748334031431,0.012742866642943574,21.36842105263158,21.0,1218.0,0.0006025128530704365,0.6,0.005,18,0.012,0,45
p0.60_thr0.005_win18_dd0.012_off0_unmet60,57,2083217.6261954207,1.0832176261954207,-0.14271275123632388,7.590195107385159,0.07377393897966478,0.6842105263157895,0.013190092987638492,0.012203027581244764,22.45614035087719,21.0,1280.0,0.0005873713283557765,0.6,0.005,18,0.012,0,60
p0.60_thr0.005_win18_dd0.012_off2_unmet20,58,2128158.748373043,1.1281587483730426,-0.14271275123632354,7.905101251288198,0.07599898339533162,0.7586206896551724,0.013327211787573129,0.009581810806233847,17.56896551724138,21.0,1019.0,0.0007585655384487158,0.6,0.005,18,0.012,2,20
p0.60_thr0.005_win18_dd0.012_off2_unmet30,56,2031560.3117983362,1.0315603117983363,-0.14458299359820914,7.134727855096186,0.07116218481252501,0.7321428571428571,0.012941626930986464,0.010516816238187721,21.5,24.0,1204.0,0.0006019361363249518,0.6,0.005,18,0.012,2,30
p0.60_thr0.005_win18_dd0.012_off2_unmet45,53,2033506.1733228464,1.0335061733228463,-0.14458299359820914,7.148186294958882,0.07126164736734131,0.7169811320754716,0.013693320295212289,0.013393702073915348,23.69811320754717,24.0,1256.0,0.000577823229017716,0.6,0.005,18,0.012,2,45
p0.60_thr0.005_win18_dd0.012_off2_unmet60,53,2109733.302017336,1.1097333020173359,-0.14458299359820925,7.675406867707023,0.07509191609674692,0.7358490566037735,0.01440067077502857,0.0135369522733104,25.150943396226417,24.0,1333.0,0.0005725698057588253,0.6,0.005,18,0.012,2,60
p0.60_thr0.005_win18_dd0.015_off0_unmet20,62,2080500.0640433508,1.0805000640433509,-0.14271275123632388,7.571152925600226,0.07363800640451346,0.6935483870967742,0.012103981925039269,0.006308040172812723,16.129032258064516,21.0,1000.0,0.0007504468793524347,0.6,0.005,18,0.015,0,20
p0.60_thr0.005_win18_dd0.015_off0_unmet30,60,2129157.8385407715,1.1291578385407717,-0.142712751236324,7.91210195836637,0.07604796470537312,0.7,0.012915563459526156,0.008231560745558354,20.4,23.5,1224.0,0.0006331158558591253,0.6,0.005,18,0.015,0,30
p0.60_thr0.005_win18_dd0.015_off0_unmet45,58,2113448.0519925803,1.1134480519925805,-0.14271275123632376,7.802022190356188,0.07527536390189726,0.6551724137931034,0.013221022721381145,0.012159516419877704,23.017241379310345,22.5,1335.0,0.0005743964927641247,0.6,0.005,18,0.015,0,45
p0.60_thr0.005_win18_dd0.015_off0_unmet60,58,2157046.7567302086,1.1570467567302085,-0.14271275123632388,8.107521904711987,0.07740693677837673,0.6724137931034483,0.013579870102644132,0.012159516419877704,24.482758620689655,22.5,1420.0,0.00055467075067138,0.6,0.005,18,0.015,0,60
p0.60_thr0.005_win18_dd0.015_off2_unmet20,58,2128284.822458741,1.128284822458741,-0.14271275123632376,7.905984662788603,0.07600516543746205,0.7586206896551724,0.013328235548232982,0.009581810806233847,17.603448275862068,21.0,1021.0,0.0007571377686557424,0.6,0.005,18,0.015,2,20
p0.60_thr0.005_win18_dd0.015_off2_unmet30,56,2087804.6644521966,1.0878046644521966,-0.14458299359820925,7.523738701075489,0.074003020002124,0.7321428571428571,0.01345612324272148,0.010516816238187721,22.071428571428573,24.0,1236.0,0.0006096625417414263,0.6,0.005,18,0.015,2,30
p0.60_thr0.005_win18_dd0.015_off2_unmet45,54,2081523.0022984976,1.0815230022984976,-0.14458299359820925,7.480291944320988,0.07368919262702622,0.7037037037037037,0.013885876240130993,0.013068284358429461,25.24074074074074,24.0,1363.0,0.000550137429909812,0.6,0.005,18,0.015,2,45
p0.60_thr0.005_win18_dd0.015_off2_unmet60,54,2163333.0008683773,1.163333000868377,-0.14458299359820936,8.04612611702615,0.0777110607037208,0.7222222222222222,0.014611978198200438,0.013839700636116992,27.37037037037037,24.0,1478.0,0.0005338611790952799,0.6,0.005,18,0.015,2,60
p0.60_thr0.005_win20_dd0.008_off0_unmet20,61,2102672.4875148786,1.1026724875148788,-0.14271275123632376,7.726516922716452,0.07474242194869052,0.7049180327868853,0.012477937431509663,0.008482782989743897,16.098360655737704,19.0,982.0,0.0007751060929960177,0.6,0.005,20,0.008,0,20
p0.60_thr0.005_win20_dd0.008_off0_unmet30,61,2038832.549268971,1.038832549268971,-0.14271275123632365,7.279185218346238,0.07153346568745755,0.7049180327868853,0.011958488089469534,0.007884865570594623,17.557377049180328,19.0,1071.0,0.0006811090321733348,0.6,0.005,20,0.008,0,30
