symbol,policy_name,signal_date,entry_date,trigger_date,exit_date,signal_index,entry_index,trigger_index,exit_index,entry_price,exit_price,exit_reason,trade_return,entry_capital,exit_capital,hold_trading_days,hold_calendar_days
159934.SZ,time_or_fail_to_rebound,2022-01-28,2022-02-07,,2022-02-28,1476,1477,,1492,3.781135082244873,3.9804749488830566,time_exit,0.052719583485453025,1042537.5802843858,1097499.7272849106,15,21
159934.SZ,time_or_fail_to_rebound,2022-03-16,2022-03-17,,2022-04-11,1504,1505,,1520,4.001568794250488,4.057468891143799,time_exit,0.013969545387706006,1097499.7272849106,1112831.2995382121,15,25
159934.SZ,time_or_fail_to_rebound,2022-04-25,2022-04-26,,2022-05-20,1530,1531,,1546,4.078563213348389,4.041647911071777,time_exit,-0.009051055566772659,1112831.2995382121,1102759.0016096479,15,24
159934.SZ,time_or_fail_to_rebound,2022-06-14,2022-06-15,,2022-07-06,1562,1563,,1578,4.0089521408081055,3.912974119186402,time_exit,-0.023940924773014793,1102759.0016096479,1076357.9313093463,15,21
159934.SZ,time_or_fail_to_rebound,2022-07-06,2022-07-07,2022-07-13,2022-07-14,1578,1579,1583.0,1584,3.83597993850708,3.82437801361084,fail_to_rebound,-0.003024500931241958,1076357.9313093463,1073102.4857437515,15,7
159934.SZ,time_or_fail_to_rebound,2022-07-15,2022-07-18,,2022-08-08,1585,1586,,1601,3.798010110855103,3.935122966766357,time_exit,0.03610123509660257,1073102.4857437515,1111842.8108643354,15,21
159934.SZ,time_or_fail_to_rebound,2022-08-22,2022-08-23,,2022-09-14,1611,1612,,1627,3.9256300926208496,3.935122966766357,time_exit,0.0024181784634653702,1111842.8108643354,1114531.4452043264,15,22
159934.SZ,time_or_fail_to_rebound,2022-09-15,2022-09-16,,2022-10-14,1628,1629,,1644,3.899261951446533,3.96570897102356,time_exit,0.017040922206413178,1114531.4452043264,1133524.0888586545,15,28
159934.SZ,time_or_fail_to_rebound,2022-10-14,2022-10-17,2022-10-21,2022-10-24,1644,1645,1649.0,1650,3.972037076950073,3.9857490062713614,fail_to_rebound,0.00345211513781174,1133524.0888586545,1137437.1445248777,15,7
159934.SZ,time_or_fail_to_rebound,2022-11-03,2022-11-04,,2022-11-25,1658,1659,,1674,3.9762558937072754,4.132352828979492,time_exit,0.03925726599217416,1137437.1445248777,1182089.8170568699,15,21
159934.SZ,time_or_fail_to_rebound,2023-02-03,2023-02-06,2023-02-10,2023-02-13,1718,1719,1723.0,1724,4.201963901519775,4.1766510009765625,fail_to_rebound,-0.006024064255777506,1182089.8170568699,1174968.832042819,15,7
159934.SZ,time_or_fail_to_rebound,2023-02-15,2023-02-16,,2023-03-09,1726,1727,,1742,4.17454195022583,4.211456775665283,time_exit,0.008842844527519045,1174968.832042819,1185358.8987492542,15,21
159934.SZ,time_or_fail_to_rebound,2023-05-18,2023-05-19,,2023-06-09,1788,1789,,1804,4.505721092224121,4.555292129516602,time_exit,0.011001798885871716,1185358.8987492542,1198399.978960872,15,21
159934.SZ,time_or_fail_to_rebound,2023-09-27,2023-09-28,2023-10-12,2023-10-13,1880,1881,1885.0,1886,4.65232515335083,4.573222160339356,fail_to_rebound,-0.01700289433865132,1198399.978960872,1178023.7107431584,15,15
159934.SZ,time_or_fail_to_rebound,2023-11-10,2023-11-13,,2023-12-04,1906,1907,,1922,4.724046230316162,4.867486000061035,time_exit,0.030363752332557725,1178023.7107431584,1213792.9309380443,15,21
159934.SZ,time_or_fail_to_rebound,2024-06-13,2024-06-14,,2024-07-05,2047,2048,,2063,5.4802727699279785,5.599454879760742,time_exit,0.021747477696138384,1213792.9309380443,1240189.8656313499,15,21
159934.SZ,time_or_fail_to_rebound,2024-11-06,2024-11-07,2024-11-13,2024-11-14,2144,2145,2149.0,2150,6.122591018676758,5.977040767669678,fail_to_rebound,-0.023772656145589988,1240189.8656313499,1210707.2584004502,15,7
159934.SZ,time_or_fail_to_rebound,2024-11-14,2024-11-15,,2024-12-06,2150,2151,,2166,5.95700216293335,6.12470006942749,time_exit,0.028151392580922474,1210707.2584004502,1244790.3537322537,15,21
159934.SZ,time_or_fail_to_rebound,2024-12-19,2024-12-20,,2025-01-13,2175,2176,,2191,6.132082939147949,6.379940032958984,time_exit,0.0404197229996166,1244790.3537322537,1295104.4350227062,15,24
159934.SZ,time_or_fail_to_rebound,2025-02-28,2025-03-03,,2025-03-24,2219,2220,,2235,6.735377788543701,7.068665981292725,time_exit,0.04948322176016884,1295104.4350227062,1359190.3749835128,15,21
159934.SZ,time_or_fail_to_rebound,2025-04-07,2025-04-08,,2025-04-29,2244,2245,,2260,7.177300930023193,7.891339778900146,time_exit,0.09948570581596683,1359190.3749835128,1494410.3887770162,15,21
159934.SZ,time_or_fail_to_rebound,2025-05-12,2025-05-13,2025-05-19,2025-05-20,2266,2267,2271.0,2272,7.602348804473877,7.533792972564697,fail_to_rebound,-0.009017717244022783,1494410.3887770162,1480934.218444495,15,7
159934.SZ,time_or_fail_to_rebound,2025-06-27,2025-06-30,,2025-07-21,2299,2300,,2315,7.631881237030029,7.760556221008301,time_exit,0.016860192131127327,1480934.218444495,1505903.05390103,15,21
159934.SZ,time_or_fail_to_rebound,2025-10-28,2025-10-29,,2025-11-19,2380,2381,,2396,9.05799961090088,9.282999992370604,time_exit,0.02483996369341246,1505903.05390103,1543309.6310857306,15,21
159934.SZ,time_or_fail_to_rebound,2026-02-02,2026-02-03,,2026-03-04,2447,2448,,2463,10.80500030517578,11.51099967956543,time_exit,0.06534006056912967,1543309.6310857306,1644149.5758577934,15,29
159934.SZ,time_or_fail_to_rebound,2026-03-17,2026-03-18,2026-03-24,2026-03-25,2472,2473,2477.0,2478,11.104999542236328,10.123000144958496,fail_to_rebound,-0.08842858511996632,1644149.5758577934,1498759.755139096,15,7
159934.SZ,time_or_fail_to_rebound,2026-03-25,2026-03-26,,2026-04-17,2478,2479,,2494,10.0649995803833,10.449000358581545,time_exit,0.038152090830352536,1498759.755139096,1555940.5734500396,15,22
