trade_date,policy_name,selected_flag,future_ret_15d,hold_max_drawdown_15d,hold_max_runup_15d,symbol
2024-12-19,rule_baseline,1,0.0373831404647966,-0.0032285561031102,0.0380628663381339,518880.SH
2025-02-28,rule_baseline,1,0.0512104923121845,-0.0013966208642015,0.059124775872098,518880.SH
2025-04-07,rule_baseline,1,0.0855024443711927,-0.0036352506990307,0.168096577242421,518880.SH
2025-04-08,rule_baseline,1,0.0854873633680828,-0.0053429860320112,0.1599999669484721,518880.SH
2025-05-12,rule_baseline,1,0.0138286656064969,-0.049620350086139,0.0193872189927035,518880.SH
2025-05-13,rule_baseline,1,0.01936718530405,-0.0439170157641121,0.0255046754366032,518880.SH
2025-05-14,rule_baseline,1,0.0283083485819222,-0.036690906052857,0.0332554767962072,518880.SH
2025-05-15,rule_baseline,1,0.0593316568633257,0.0134523180046139,0.0647125840651712,518880.SH
2025-05-16,rule_baseline,1,0.0310714850451059,0.0022293150208021,0.047652223136136,518880.SH
2025-06-27,rule_baseline,1,0.0105104643818405,-0.0070980131395124,0.0173354970431671,518880.SH
2025-06-30,rule_baseline,1,0.018047575491066,-0.0013672721772629,0.0191413541158009,518880.SH
2025-10-28,rule_baseline,1,0.0209375715505322,-0.0044201589242705,0.0682796190361245,518880.SH
2025-10-30,rule_baseline,1,0.0228629818580563,-0.0072381290891906,0.0551470032342091,518880.SH
2025-10-31,rule_baseline,1,0.0038663177162741,-0.0173982128311819,0.0443484600718542,518880.SH
2026-02-02,rule_baseline,1,0.136354444206058,0.0143318730796933,0.1525029956327144,518880.SH
2026-03-17,rule_baseline,1,-0.0492620253560633,-0.1627338472254461,0.0001880093095538,518880.SH
2026-03-18,rule_baseline,1,-0.0658118006541921,-0.1602866130327518,-0.0246086819611234,518880.SH
2026-03-19,rule_baseline,1,-0.0152084017517243,-0.1204819492702922,0.0026663512239399,518880.SH
2026-03-20,rule_baseline,1,0.0028294137215771,-0.1000403981686677,0.0259700860812504,518880.SH
2026-03-23,rule_baseline,1,0.1196733806789274,0.0183424178251874,0.1355552952977168,518880.SH
2026-03-24,rule_baseline,1,0.0822669492307635,0.0063447700413139,0.0918378439801499,518880.SH
2026-03-25,rule_baseline,1,0.0472980331715651,-0.029353801308713,0.0531065340590135,518880.SH
2026-03-26,rule_baseline,1,0.061269892561774,-0.0097354507392893,0.0743915431591122,518880.SH
2021-01-08,drop_bottom_10pct,1,-0.025786463148929,-0.0420320025605097,-0.0128932315744645,518880.SH
2021-01-11,drop_bottom_10pct,1,0.011384692453916,-0.0100608601778854,0.013502811470806,518880.SH
2021-01-12,drop_bottom_10pct,1,-0.0042050018775854,-0.0173455935829875,0.0060446784504133,518880.SH
2021-02-04,drop_bottom_10pct,1,-0.0561375524690571,-0.0590921369002921,0.0104754321280653,518880.SH
2021-02-18,drop_bottom_10pct,1,-0.021095928529297,-0.0512328853023767,0.02109586320914,518880.SH
2021-02-19,drop_bottom_10pct,1,-0.0302697115049952,-0.0470555863656854,0.0255916162738982,518880.SH
2021-03-01,drop_bottom_10pct,1,-0.0069541293931773,-0.0367176546403119,0.0055632769867446,518880.SH
2021-03-02,drop_bottom_10pct,1,0.0138574730233356,-0.0206447833563334,0.0223416277961001,518880.SH
2021-03-03,drop_bottom_10pct,1,0.0081713281674855,-0.0242321682352423,0.0185967833981668,518880.SH
2021-03-04,drop_bottom_10pct,1,0.0213432125743888,-0.0145133411277348,0.0287421947427957,518880.SH
2021-03-08,drop_bottom_10pct,1,0.017050281861028,-0.0107985524963962,0.0272804645280044,518880.SH
2021-03-30,drop_bottom_10pct,1,0.0387443674790857,-0.0158371023943738,0.0395927896989689,518880.SH
2021-06-17,drop_bottom_10pct,1,0.000818113153963,-0.0239978341424632,0.0035451353280608,518880.SH
2021-06-18,drop_bottom_10pct,1,0.0151724322088833,-0.012689656224744,0.0195862342571389,518880.SH
2021-06-21,drop_bottom_10pct,1,0.0126791630509035,-0.0135060707034629,0.0187431305975875,518880.SH
2021-06-22,drop_bottom_10pct,1,0.0131831525484038,-0.0170282987331729,0.0151057583815981,518880.SH
2021-06-23,drop_bottom_10pct,1,0.0128943570868009,-0.0181069917932988,0.0150891816310028,518880.SH
2021-08-06,drop_bottom_10pct,1,0.005186954527206,-0.0333060916954053,0.0068249675729914,518880.SH
2021-08-09,drop_bottom_10pct,1,0.0344730672208739,-0.0075673173306447,0.0395179454413039,518880.SH
2021-08-10,drop_bottom_10pct,1,0.0388513540725274,-0.0030968908391958,0.0442004681380958,518880.SH
2021-08-11,drop_bottom_10pct,1,0.0400225355277608,0.0064825257262577,0.0453776800838039,518880.SH
2021-08-12,drop_bottom_10pct,1,0.0298883002273366,0.0011173706719034,0.0360335725333267,518880.SH
2021-09-16,drop_bottom_10pct,1,-0.0132304567246952,-0.023704510796688,0.0046857662203327,518880.SH
2021-09-17,drop_bottom_10pct,1,0.0005568188908227,-0.0139198085217384,0.014755003670531,518880.SH
2021-09-28,drop_bottom_10pct,1,0.0165637323578118,-0.0056148177212338,0.0233015002365108,518880.SH
2021-09-29,drop_bottom_10pct,1,0.0104020748114217,-0.0042169993858224,0.0247399665624135,518880.SH
2021-11-23,drop_bottom_10pct,1,-0.0121145128646255,-0.0198237960649381,-0.0002753104430489,518880.SH
2021-11-24,drop_bottom_10pct,1,-0.016883440829562,-0.0174370233113061,0.0049820443684249,518880.SH
2021-11-26,drop_bottom_10pct,1,0.0002756139787676,-0.0214994675340336,0.0011025216313271,518880.SH
2021-11-29,drop_bottom_10pct,1,0.0027670144538787,-0.017708945281486,0.0049805996286502,518880.SH
2022-01-28,drop_bottom_10pct,1,0.0592653908508962,0.005008315793028,0.0756816439391763,518880.SH
2022-04-25,drop_bottom_10pct,1,-0.0188583383525385,-0.0229357577983199,0.0079000761250345,518880.SH
2022-04-26,drop_bottom_10pct,1,-0.0046272815937246,-0.014395885030274,0.0167094645370147,518880.SH
2022-04-27,drop_bottom_10pct,1,-0.0043679239775521,-0.0149023252611409,0.0161870412149889,518880.SH
2022-04-28,drop_bottom_10pct,1,-0.0020565900272514,-0.014395885030274,0.0167094645370147,518880.SH
2022-05-12,drop_bottom_10pct,1,-0.0129836762178557,-0.0239307187652539,-0.0025458224366694,518880.SH
2022-05-13,drop_bottom_10pct,1,-0.0048868449973858,-0.013888863338201,0.0077160420014061,518880.SH
2022-05-16,drop_bottom_10pct,1,0.0007790238706459,-0.0044144273264461,0.0173980553191765,518880.SH
2022-07-05,drop_bottom_10pct,1,-0.0339741772015824,-0.0529365232655597,-0.0168553838394772,518880.SH
2022-07-06,drop_bottom_10pct,1,-0.017718117162669,-0.0346308595447631,-0.0088590585813345,518880.SH
2022-07-07,drop_bottom_10pct,1,0.0057127061402899,-0.0217628290400045,0.0059847212351171,518880.SH
2022-07-08,drop_bottom_10pct,1,0.021804351070944,-0.0198964175544439,0.0228945523790164,518880.SH
2022-07-11,drop_bottom_10pct,1,0.0201690166178858,-0.0198964175544439,0.0228945523790164,518880.SH
2022-07-12,drop_bottom_10pct,1,0.0286259595324109,-0.0196292331079168,0.0335332353095836,518880.SH
2022-07-15,drop_bottom_10pct,1,0.0463832092233629,-0.0071783608610689,0.0474875572423461,518880.SH
2022-08-22,drop_bottom_10pct,1,0.0090593977354873,-0.0095923296430017,0.0127897940331573,518880.SH
2022-08-31,drop_bottom_10pct,1,-0.0013304619902534,-0.0109100294032671,0.00904740799409,518880.SH
2022-09-01,drop_bottom_10pct,1,0.0107238503079052,-0.0034852577419881,0.0166219935449287,518880.SH
2022-09-15,drop_bottom_10pct,1,0.0194978512397956,-0.0048076623045321,0.0245726518858184,518880.SH
2022-09-16,drop_bottom_10pct,1,0.0228004398720547,0.0002682848603239,0.0289699684037818,518880.SH
2022-09-19,drop_bottom_10pct,1,0.0136327503645268,-0.0032076572324669,0.0253942876793931,518880.SH
2022-09-20,drop_bottom_10pct,1,0.0127863873024132,-0.0066595251176897,0.0218433719475323,518880.SH
2022-09-26,drop_bottom_10pct,1,0.0224839054698429,-0.0016060069228177,0.0267665693251784,518880.SH
2022-10-14,drop_bottom_10pct,1,-0.0023603627138849,-0.0123262344039201,0.0055075129990649,518880.SH
2022-10-19,drop_bottom_10pct,1,0.0400738073020954,-0.0071183629135592,0.0506195394492234,518880.SH
2022-10-20,drop_bottom_10pct,1,0.0397350604395818,-0.0023841225735462,0.0556290846154148,518880.SH
2023-02-03,drop_bottom_10pct,1,-0.0122820411487851,-0.0211250803220518,-0.009825586066938,518880.SH
2023-02-07,drop_bottom_10pct,1,0.001246792348726,-0.0062344968476427,0.0052368846006578,518880.SH
2023-02-09,drop_bottom_10pct,1,0.0017417191812401,-0.0084598551525582,0.0029858382094747,518880.SH
2023-02-15,drop_bottom_10pct,1,0.0077461615322271,-0.0034982357501106,0.0192404157753274,518880.SH
2023-05-18,drop_bottom_10pct,1,-0.0016110402348519,-0.0115074145712443,0.0094362182257157,518880.SH
2023-09-27,drop_bottom_10pct,1,0.0175127451665404,-0.0372423443643632,0.0208379205080455,518880.SH
2023-09-28,drop_bottom_10pct,1,0.0367448403014694,-0.0209648191770237,0.0380974196831418,518880.SH
2023-11-10,drop_bottom_10pct,1,0.007685622532179,-0.0144927505881934,0.0120773619617127,518880.SH
2024-11-06,drop_bottom_10pct,1,-0.0158491476237415,-0.054554578483984,0.0031698454352309,518880.SH
2024-11-11,drop_bottom_10pct,1,-0.005588482844724,-0.0403048915254048,0.0182895508549436,518880.SH
2024-11-12,drop_bottom_10pct,1,0.0213535507246496,-0.0241088926227126,0.0354744008168064,518880.SH
2024-11-13,drop_bottom_10pct,1,0.0229468421179501,-0.0222567610136754,0.0374396148182494,518880.SH
2024-11-14,drop_bottom_10pct,1,0.0434859550884865,-0.0022887344783414,0.0586267945720819,518880.SH
2024-11-15,drop_bottom_10pct,1,0.0387119103985822,0.0096779566231739,0.0580679075508165,518880.SH
2024-12-19,drop_bottom_10pct,1,0.0373831404647966,-0.0032285561031102,0.0380628663381339,518880.SH
2025-02-28,drop_bottom_10pct,1,0.0512104923121845,-0.0013966208642015,0.059124775872098,518880.SH
2025-04-07,drop_bottom_10pct,1,0.0855024443711927,-0.0036352506990307,0.168096577242421,518880.SH
2025-04-08,drop_bottom_10pct,1,0.0854873633680828,-0.0053429860320112,0.1599999669484721,518880.SH
2025-05-12,drop_bottom_10pct,1,0.0138286656064969,-0.049620350086139,0.0193872189927035,518880.SH
2025-05-13,drop_bottom_10pct,1,0.01936718530405,-0.0439170157641121,0.0255046754366032,518880.SH
2025-05-14,drop_bottom_10pct,1,0.0283083485819222,-0.036690906052857,0.0332554767962072,518880.SH
2025-05-15,drop_bottom_10pct,1,0.0593316568633257,0.0134523180046139,0.0647125840651712,518880.SH
2025-05-16,drop_bottom_10pct,1,0.0310714850451059,0.0022293150208021,0.047652223136136,518880.SH
2025-06-27,drop_bottom_10pct,1,0.0105104643818405,-0.0070980131395124,0.0173354970431671,518880.SH
2025-10-28,drop_bottom_10pct,1,0.0209375715505322,-0.0044201589242705,0.0682796190361245,518880.SH
2025-10-30,drop_bottom_10pct,1,0.0228629818580563,-0.0072381290891906,0.0551470032342091,518880.SH
2025-10-31,drop_bottom_10pct,1,0.0038663177162741,-0.0173982128311819,0.0443484600718542,518880.SH
2026-02-02,drop_bottom_10pct,1,0.136354444206058,0.0143318730796933,0.1525029956327144,518880.SH
2026-03-17,drop_bottom_10pct,1,-0.0492620253560633,-0.1627338472254461,0.0001880093095538,518880.SH
2026-03-18,drop_bottom_10pct,1,-0.0658118006541921,-0.1602866130327518,-0.0246086819611234,518880.SH
2026-03-19,drop_bottom_10pct,1,-0.0152084017517243,-0.1204819492702922,0.0026663512239399,518880.SH
2026-03-20,drop_bottom_10pct,1,0.0028294137215771,-0.1000403981686677,0.0259700860812504,518880.SH
2026-03-23,drop_bottom_10pct,1,0.1196733806789274,0.0183424178251874,0.1355552952977168,518880.SH
2026-03-24,drop_bottom_10pct,1,0.0822669492307635,0.0063447700413139,0.0918378439801499,518880.SH
2026-03-25,drop_bottom_10pct,1,0.0472980331715651,-0.029353801308713,0.0531065340590135,518880.SH
2026-03-26,drop_bottom_10pct,1,0.061269892561774,-0.0097354507392893,0.0743915431591122,518880.SH
2021-01-08,rule_baseline,1,-0.0262747315077525,-0.0863683684795016,-0.0137877758381631,518800.SH
2021-01-11,rule_baseline,1,0.0114942484783049,-0.0109596070739386,0.0133653977967216,518800.SH
2021-01-12,rule_baseline,1,-0.0042451664097135,-0.018307244559388,0.0058370484627978,518800.SH
2021-01-14,rule_baseline,1,-0.013376124515477,-0.0197966515264275,0.014178698364645,518800.SH
2021-02-04,rule_baseline,1,-0.0561279878525474,-0.0593817420886307,0.0103037166987327,518800.SH
2021-02-18,rule_baseline,1,-0.0202103971359143,-0.050110740545799,0.021594703463921,518800.SH
2021-02-19,rule_baseline,1,-0.0297469773633581,-0.0461495398229631,0.0258549281559359,518800.SH
2021-02-26,rule_baseline,1,-0.0072666356593692,-0.0410844246969125,0.0,518800.SH
2021-03-01,rule_baseline,1,-0.0075799972302749,-0.0367771029278162,0.0044918675637684,518800.SH
2021-03-02,rule_baseline,1,0.0140040079395633,-0.0194341459824869,0.0225778778362031,518800.SH
2021-03-03,rule_baseline,1,0.0076769834280443,-0.0244526490324591,0.0173443586618107,518800.SH
2021-03-04,rule_baseline,1,0.0203964666105767,-0.0143636751173189,0.0278655913698637,518800.SH
2021-03-08,rule_baseline,1,0.016919992960259,-0.0108976503975443,0.0260969545188696,518800.SH
2021-03-30,rule_baseline,1,0.0382420276575081,-0.0162671012090285,0.0399543684251602,518800.SH
2021-06-17,rule_baseline,1,0.001378135610095,-0.0234288968179202,0.0046857662203327,518800.SH
2021-06-18,rule_baseline,1,0.0150375660298613,-0.0133667769991606,0.0189361844237714,518800.SH
2021-06-21,rule_baseline,1,0.0127991103285591,-0.0141903496998108,0.0183639351376767,518800.SH
2021-06-22,rule_baseline,1,0.0130265883629927,-0.0180155367236305,0.0144124293789043,518800.SH
2021-06-23,rule_baseline,1,0.0135734144652188,-0.0185595330218657,0.0149584877577999,518800.SH
2021-08-06,rule_baseline,1,0.0055157146514861,-0.0330942879089164,0.0068946761906101,518800.SH
2021-08-09,rule_baseline,1,0.034844233981699,-0.0067988469185884,0.0402266178743828,518800.SH
2021-08-10,rule_baseline,1,0.0389536779879451,-0.003127642339859,0.0440716443431987,518800.SH
2021-08-11,rule_baseline,1,0.0395673038747599,0.0059777706743111,0.0452604381933938,518800.SH
2021-08-12,rule_baseline,1,0.0281690547589725,-0.0002816697279388,0.034366191734612,518800.SH
2021-09-16,rule_baseline,1,-0.0128098030600171,-0.0242272708622227,0.0044555923330535,518800.SH
2021-09-17,rule_baseline,1,0.0,-0.0146231850000116,0.0143419905336559,518800.SH
2021-09-28,rule_baseline,1,0.0161656044891391,-0.0062393857753229,0.0229722317412346,518800.SH
2021-09-29,rule_baseline,1,0.0102272765757132,-0.0045454637817115,0.0247159466132032,518800.SH
2021-11-23,rule_baseline,1,-0.0105878708649506,-0.0186681283118442,0.0011145022336214,518800.SH
2021-11-24,rule_baseline,1,-0.0165173613711444,-0.0170772979459291,0.0058790336758898,518800.SH
2021-11-26,rule_baseline,1,0.0005572843319932,-0.0217330924922594,0.0008358932828071,518800.SH
2021-11-29,rule_baseline,1,0.001957005337257,-0.0184512123388449,0.0041934876466578,518800.SH
2022-01-28,rule_baseline,1,0.0593029680901064,0.0053400265651093,0.078976922985172,518800.SH
2022-03-16,rule_baseline,1,0.0146470909886542,0.0061251667660129,0.0348867641945718,518800.SH
2022-04-25,rule_baseline,1,-0.0190623086878207,-0.0234415458073213,0.0082431903919153,518800.SH
2022-04-26,rule_baseline,1,-0.0054516896307538,-0.0158359576191787,0.0160955442030954,518800.SH
2022-04-27,rule_baseline,1,-0.005967825988837,-0.0163467048994212,0.0155682255719322,518800.SH
2022-04-28,rule_baseline,1,-0.0013004198709265,-0.0140442493718182,0.0179453849697333,518800.SH
2022-05-12,rule_baseline,1,-0.0126126190259499,-0.0241956502754762,-0.0020591755528472,518800.SH
2022-05-13,rule_baseline,1,-0.0057172749748105,-0.0148129312584969,0.0075363938397299,518800.SH
2022-05-16,rule_baseline,1,0.0005251720051013,-0.0044643377028795,0.0181197489843105,518800.SH
2022-06-14,rule_baseline,1,-0.0159811034064563,-0.0204348525121523,0.0049777453084882,518800.SH
2022-07-05,rule_baseline,1,-0.0346113186870524,-0.0540468760374477,-0.0154419827183348,518800.SH
2022-07-06,rule_baseline,1,-0.0176343069189574,-0.0360825099020355,-0.0092241338326367,518800.SH
2022-07-07,rule_baseline,1,0.0055020580409863,-0.0225584642039262,0.005777141266124,518800.SH
2022-07-08,rule_baseline,1,0.0212062522267613,-0.0214817041484832,0.0220324766680075,518800.SH
2022-07-11,rule_baseline,1,0.0228965364653488,-0.0198620763318292,0.023724128460062,518800.SH
2022-07-12,rule_baseline,1,0.0292010862954377,-0.0212121594259668,0.038567455116226,518800.SH
2022-07-15,rule_baseline,1,0.0483375516790089,-0.0072646054528907,0.0533668580454846,518800.SH
2022-07-20,rule_baseline,1,0.0465570282369494,-0.0094786509349836,0.0510175894026494,518800.SH
2022-08-22,rule_baseline,1,0.0102481411484303,-0.0091693420708042,0.0137540774046376,518800.SH
2022-08-31,rule_baseline,1,-0.002152245624631,-0.0115684645535651,0.0091471401187974,518800.SH
2022-09-01,rule_baseline,1,0.0105662515560833,-0.0046057870539033,0.0162557418118622,518800.SH
2022-09-06,rule_baseline,1,-0.0074826604964126,-0.0152325383881298,0.0024050839861597,518800.SH
2022-09-15,rule_baseline,1,0.019448954239539,-0.0045921016727105,0.0251216034609464,518800.SH
2022-09-16,rule_baseline,1,0.021143960684006,-0.0002710565329956,0.0287341252742636,518800.SH
2022-09-19,rule_baseline,1,0.0124223610482638,-0.0040507979006287,0.0248447220965279,518800.SH
2022-09-20,rule_baseline,1,0.0148248156850889,-0.005929939126789,0.0229110612595646,518800.SH
2022-09-26,rule_baseline,1,0.021627511403679,-0.0029737546189975,0.0259530136844148,518800.SH
2022-10-14,rule_baseline,1,-0.0007963952781349,-0.0106185193199748,0.0071674942118462,518800.SH
2022-10-19,rule_baseline,1,0.0333155642021121,-0.0066631382581807,0.0346481537271108,518800.SH
2022-10-20,rule_baseline,1,0.0371657589867389,-0.0034759388799311,0.040106977268701,518800.SH
2022-11-03,rule_baseline,1,0.0361125642095223,-0.0021243057230144,0.0462028739504534,518800.SH
2023-02-03,rule_baseline,1,-0.0126708365334733,-0.0218633682093799,-0.0086956732922743,518800.SH
2023-02-06,rule_baseline,1,-0.0027672750309224,-0.0095597155483345,0.0005031681781304,518800.SH
2023-02-07,rule_baseline,1,0.0017663309053703,-0.0065606920263093,0.0035326618107407,518800.SH
2023-02-08,rule_baseline,1,0.0040342995717963,-0.0073121642166542,0.0045385494460044,518800.SH
2023-02-09,rule_baseline,1,0.0022675294267326,-0.0080625003867018,0.0037792557580127,518800.SH
2023-02-15,rule_baseline,1,0.007079675572289,-0.0035398076447306,0.0192162364321439,518800.SH
2023-05-18,rule_baseline,1,-0.0011652562502507,-0.0111861710775308,0.0100210259522324,518800.SH
2023-09-27,rule_baseline,1,0.0172801040652188,-0.0372531182486635,0.0213196297577644,518800.SH
2023-09-28,rule_baseline,1,0.0334395622990579,-0.024112818198779,0.0352593751220295,518800.SH
2023-11-10,rule_baseline,1,0.0091192989135939,-0.0140123950091183,0.0122331644711757,518800.SH
2024-06-13,rule_baseline,1,0.0182482269964763,-0.0080675793497446,0.023818685367428,518800.SH
2024-11-06,rule_baseline,1,-0.0160310943525213,-0.0539993528983547,0.0033749545270682,518800.SH
2024-11-11,rule_baseline,1,-0.0058238987556575,-0.0397396165193451,0.0184995343935758,518800.SH
2024-11-12,rule_baseline,1,0.0219588583763703,-0.0230045262134956,0.0362495967493301,518800.SH
2024-11-13,rule_baseline,1,0.0228621363919039,-0.021640501233244,0.0376963489336199,518800.SH
2024-11-14,rule_baseline,1,0.0421858289904768,-0.0012459895771443,0.0583837783700282,518800.SH
2024-11-15,rule_baseline,1,0.0375377998015116,0.0097847904295953,0.0578189462568621,518800.SH
2024-12-19,rule_baseline,1,0.0378527657745768,-0.0029249349825292,0.0380248111213656,518800.SH
2025-02-28,rule_baseline,1,0.051201465605827,-0.0849693545817819,0.0601539014932483,518800.SH
2025-04-07,rule_baseline,1,0.0862906751897711,-0.0032395576978939,0.167427492629246,518800.SH
2025-04-08,rule_baseline,1,0.0861615313085517,-0.004973657118507,0.1597425414151141,518800.SH
2025-05-12,rule_baseline,1,0.013587765167051,-0.0507823081235946,0.0199012437884693,518800.SH
2025-05-13,rule_baseline,1,0.0193263207201215,-0.0452788612043798,0.0258145052100251,518800.SH
2025-05-14,rule_baseline,1,0.0292234959556432,-0.0375730567491967,0.034094122852524,518800.SH
2025-05-15,rule_baseline,1,0.0590426616177599,0.0131842942772639,0.0649183230174648,518800.SH
2025-05-16,rule_baseline,1,0.0304525704333127,0.0019737683762641,0.0476526576394551,518800.SH
2025-06-27,rule_baseline,1,0.01036338391374,-0.0069089665350187,0.0174105192372528,518800.SH
2025-06-30,rule_baseline,1,0.0184133872476857,-0.0011075587634291,0.0195209460111149,518800.SH
2025-10-28,rule_baseline,1,0.0218032324221855,-0.0040070058255622,0.0691808976947381,518800.SH
2025-10-30,rule_baseline,1,0.0231503449414376,-0.0070963090162277,0.0553745751262071,518800.SH
2025-10-31,rule_baseline,1,0.0048359026903057,-0.0172712222173052,0.0445594831952931,518800.SH
2026-02-02,rule_baseline,1,0.134768424098441,0.0120383625756483,0.1502754096995351,518800.SH
2026-03-17,rule_baseline,1,-0.0494813505349841,-0.1630982754638714,-9.51042630394916e-05,518800.SH
2026-03-18,rule_baseline,1,-0.0658460280589019,-0.1607023571472515,-0.0249069259743422,518800.SH
2026-03-19,rule_baseline,1,-0.0149969626778855,-0.1206758444551637,0.0027994279479592,518800.SH
2026-03-20,rule_baseline,1,0.0646908731945989,-0.0999795543631916,0.0663200830317316,518800.SH
2026-03-23,rule_baseline,1,0.1205665895406185,0.0198300503702146,0.1807456555406101,518800.SH
2026-03-24,rule_baseline,1,0.1485794851757471,0.0066398028166558,0.1583759529995427,518800.SH
2026-03-25,rule_baseline,1,0.1117764601040236,-0.0284693672577831,0.1179745917279098,518800.SH
2026-03-26,rule_baseline,1,0.1255887968796267,-0.0096359904836782,0.1394004308892451,518800.SH
2021-01-08,drop_bottom_10pct,1,-0.0262747315077525,-0.0863683684795016,-0.0137877758381631,518800.SH
2021-01-11,drop_bottom_10pct,1,0.0114942484783049,-0.0109596070739386,0.0133653977967216,518800.SH
2021-01-12,drop_bottom_10pct,1,-0.0042451664097135,-0.018307244559388,0.0058370484627978,518800.SH
2021-02-04,drop_bottom_10pct,1,-0.0561279878525474,-0.0593817420886307,0.0103037166987327,518800.SH
2021-02-18,drop_bottom_10pct,1,-0.0202103971359143,-0.050110740545799,0.021594703463921,518800.SH
2021-02-19,drop_bottom_10pct,1,-0.0297469773633581,-0.0461495398229631,0.0258549281559359,518800.SH
2021-03-01,drop_bottom_10pct,1,-0.0075799972302749,-0.0367771029278162,0.0044918675637684,518800.SH
2021-03-02,drop_bottom_10pct,1,0.0140040079395633,-0.0194341459824869,0.0225778778362031,518800.SH
2021-03-03,drop_bottom_10pct,1,0.0076769834280443,-0.0244526490324591,0.0173443586618107,518800.SH
2021-03-04,drop_bottom_10pct,1,0.0203964666105767,-0.0143636751173189,0.0278655913698637,518800.SH
2021-03-08,drop_bottom_10pct,1,0.016919992960259,-0.0108976503975443,0.0260969545188696,518800.SH
2021-03-30,drop_bottom_10pct,1,0.0382420276575081,-0.0162671012090285,0.0399543684251602,518800.SH
2021-06-17,drop_bottom_10pct,1,0.001378135610095,-0.0234288968179202,0.0046857662203327,518800.SH
2021-06-18,drop_bottom_10pct,1,0.0150375660298613,-0.0133667769991606,0.0189361844237714,518800.SH
2021-06-21,drop_bottom_10pct,1,0.0127991103285591,-0.0141903496998108,0.0183639351376767,518800.SH
2021-06-22,drop_bottom_10pct,1,0.0130265883629927,-0.0180155367236305,0.0144124293789043,518800.SH
2021-06-23,drop_bottom_10pct,1,0.0135734144652188,-0.0185595330218657,0.0149584877577999,518800.SH
2021-08-06,drop_bottom_10pct,1,0.0055157146514861,-0.0330942879089164,0.0068946761906101,518800.SH
2021-08-09,drop_bottom_10pct,1,0.034844233981699,-0.0067988469185884,0.0402266178743828,518800.SH
2021-08-10,drop_bottom_10pct,1,0.0389536779879451,-0.003127642339859,0.0440716443431987,518800.SH
2021-08-11,drop_bottom_10pct,1,0.0395673038747599,0.0059777706743111,0.0452604381933938,518800.SH
2021-08-12,drop_bottom_10pct,1,0.0281690547589725,-0.0002816697279388,0.034366191734612,518800.SH
2021-09-16,drop_bottom_10pct,1,-0.0128098030600171,-0.0242272708622227,0.0044555923330535,518800.SH
2021-09-17,drop_bottom_10pct,1,0.0,-0.0146231850000116,0.0143419905336559,518800.SH
2021-09-28,drop_bottom_10pct,1,0.0161656044891391,-0.0062393857753229,0.0229722317412346,518800.SH
2021-09-29,drop_bottom_10pct,1,0.0102272765757132,-0.0045454637817115,0.0247159466132032,518800.SH
2021-11-23,drop_bottom_10pct,1,-0.0105878708649506,-0.0186681283118442,0.0011145022336214,518800.SH
2021-11-24,drop_bottom_10pct,1,-0.0165173613711444,-0.0170772979459291,0.0058790336758898,518800.SH
2021-11-26,drop_bottom_10pct,1,0.0005572843319932,-0.0217330924922594,0.0008358932828071,518800.SH
2021-11-29,drop_bottom_10pct,1,0.001957005337257,-0.0184512123388449,0.0041934876466578,518800.SH
2022-01-28,drop_bottom_10pct,1,0.0593029680901064,0.0053400265651093,0.078976922985172,518800.SH
2022-04-25,drop_bottom_10pct,1,-0.0190623086878207,-0.0234415458073213,0.0082431903919153,518800.SH
2022-04-26,drop_bottom_10pct,1,-0.0054516896307538,-0.0158359576191787,0.0160955442030954,518800.SH
2022-04-27,drop_bottom_10pct,1,-0.005967825988837,-0.0163467048994212,0.0155682255719322,518800.SH
2022-04-28,drop_bottom_10pct,1,-0.0013004198709265,-0.0140442493718182,0.0179453849697333,518800.SH
2022-05-12,drop_bottom_10pct,1,-0.0126126190259499,-0.0241956502754762,-0.0020591755528472,518800.SH
2022-05-13,drop_bottom_10pct,1,-0.0057172749748105,-0.0148129312584969,0.0075363938397299,518800.SH
2022-05-16,drop_bottom_10pct,1,0.0005251720051013,-0.0044643377028795,0.0181197489843105,518800.SH
2022-07-05,drop_bottom_10pct,1,-0.0346113186870524,-0.0540468760374477,-0.0154419827183348,518800.SH
2022-07-06,drop_bottom_10pct,1,-0.0176343069189574,-0.0360825099020355,-0.0092241338326367,518800.SH
2022-07-07,drop_bottom_10pct,1,0.0055020580409863,-0.0225584642039262,0.005777141266124,518800.SH
2022-07-08,drop_bottom_10pct,1,0.0212062522267613,-0.0214817041484832,0.0220324766680075,518800.SH
2022-07-11,drop_bottom_10pct,1,0.0228965364653488,-0.0198620763318292,0.023724128460062,518800.SH
2022-07-12,drop_bottom_10pct,1,0.0292010862954377,-0.0212121594259668,0.038567455116226,518800.SH
2022-07-15,drop_bottom_10pct,1,0.0483375516790089,-0.0072646054528907,0.0533668580454846,518800.SH
2022-08-22,drop_bottom_10pct,1,0.0102481411484303,-0.0091693420708042,0.0137540774046376,518800.SH
2022-08-31,drop_bottom_10pct,1,-0.002152245624631,-0.0115684645535651,0.0091471401187974,518800.SH
2022-09-01,drop_bottom_10pct,1,0.0105662515560833,-0.0046057870539033,0.0162557418118622,518800.SH
2022-09-15,drop_bottom_10pct,1,0.019448954239539,-0.0045921016727105,0.0251216034609464,518800.SH
2022-09-16,drop_bottom_10pct,1,0.021143960684006,-0.0002710565329956,0.0287341252742636,518800.SH
